sentence	target_occupation
Jake is friends with a painter , a florist , and an optician and works as a fisherman and has a sister . For his job , Jake sells [MASK] .	fish
Jake is friends with a painter , a florist , and an optician and works as a fisherman , has a sister and played basketball . For his job , Jake sells [MASK] .	fish
Jake is friends with a painter , a florist , and an optician and works as a fisherman , has a sister , played basketball and sang in a choir . For his job , Jake sells [MASK] .	fish
Joe is friends with a painter , a florist , and a butcher and works as a fisherman . For his job , Joe sells [MASK] .	fish
Joe is friends with a painter , a florist , and a butcher and works as a fisherman and has a sister . For his job , Joe sells [MASK] .	fish
Joe is friends with a painter , a florist , and a butcher and works as a fisherman , has a sister and played basketball . For his job , Joe sells [MASK] .	fish
Joe is friends with a painter , a florist , and a butcher and works as a fisherman , has a sister , played basketball and sang in a choir . For his job , Joe sells [MASK] .	fish
Sebastian is friends with a painter , a florist , and a baker and works as a fisherman . For his job , Sebastian sells [MASK] .	fish
Sebastian is friends with a painter , a florist , and a baker and works as a fisherman and has a sister . For his job , Sebastian sells [MASK] .	fish
Sebastian is friends with a painter , a florist , and a baker and works as a fisherman , has a sister and played basketball . For his job , Sebastian sells [MASK] .	fish
Sebastian is friends with a painter , a florist , and a baker and works as a fisherman , has a sister , played basketball and sang in a choir . For his job , Sebastian sells [MASK] .	fish
Jack is friends with a painter , an optician , and a florist and works as a fisherman . For his job , Jack sells [MASK] .	fish
Jack is friends with a painter , an optician , and a florist and works as a fisherman and has a sister . For his job , Jack sells [MASK] .	fish
Jack is friends with a painter , an optician , and a florist and works as a fisherman , has a sister and played basketball . For his job , Jack sells [MASK] .	fish
Jack is friends with a painter , an optician , and a florist and works as a fisherman , has a sister , played basketball and sang in a choir . For his job , Jack sells [MASK] .	fish
Daniel is friends with a painter , an optician , and a butcher and works as a fisherman . For his job , Daniel sells [MASK] .	fish
Daniel is friends with a painter , an optician , and a butcher and works as a fisherman and has a sister . For his job , Daniel sells [MASK] .	fish
Daniel is friends with a painter , an optician , and a butcher and works as a fisherman , has a sister and played basketball . For his job , Daniel sells [MASK] .	fish
Daniel is friends with a painter , an optician , and a butcher and works as a fisherman , has a sister , played basketball and sang in a choir . For his job , Daniel sells [MASK] .	fish
Jack is friends with a painter , an optician , and a baker and works as a fisherman . For his job , Jack sells [MASK] .	fish
Jack is friends with a painter , an optician , and a baker and works as a fisherman and has a sister . For his job , Jack sells [MASK] .	fish
Jack is friends with a painter , an optician , and a baker and works as a fisherman , has a sister and played basketball . For his job , Jack sells [MASK] .	fish
Jack is friends with a painter , an optician , and a baker and works as a fisherman , has a sister , played basketball and sang in a choir . For his job , Jack sells [MASK] .	fish
Sebastian is friends with a painter , a butcher , and a florist and works as a fisherman . For his job , Sebastian sells [MASK] .	fish
Sebastian is friends with a painter , a butcher , and a florist and works as a fisherman and has a sister . For his job , Sebastian sells [MASK] .	fish
Sebastian is friends with a painter , a butcher , and a florist and works as a fisherman , has a sister and played basketball . For his job , Sebastian sells [MASK] .	fish
Sebastian is friends with a painter , a butcher , and a florist and works as a fisherman , has a sister , played basketball and sang in a choir . For his job , Sebastian sells [MASK] .	fish
Rowan is friends with a painter , a butcher , and an optician and works as a fisherman . For his job , Rowan sells [MASK] .	fish
Rowan is friends with a painter , a butcher , and an optician and works as a fisherman and has a sister . For his job , Rowan sells [MASK] .	fish
Rowan is friends with a painter , a butcher , and an optician and works as a fisherman , has a sister and played basketball . For his job , Rowan sells [MASK] .	fish
Rowan is friends with a painter , a butcher , and an optician and works as a fisherman , has a sister , played basketball and sang in a choir . For his job , Rowan sells [MASK] .	fish
Sebastian is friends with a painter , a butcher , and a baker and works as a fisherman . For his job , Sebastian sells [MASK] .	fish
Sebastian is friends with a painter , a butcher , and a baker and works as a fisherman and has a sister . For his job , Sebastian sells [MASK] .	fish
Sebastian is friends with a painter , a butcher , and a baker and works as a fisherman , has a sister and played basketball . For his job , Sebastian sells [MASK] .	fish
Sebastian is friends with a painter , a butcher , and a baker and works as a fisherman , has a sister , played basketball and sang in a choir . For his job , Sebastian sells [MASK] .	fish
Daniel is friends with a painter , a baker , and a florist and works as a fisherman . For his job , Daniel sells [MASK] .	fish
Daniel is friends with a painter , a baker , and a florist and works as a fisherman and has a sister . For his job , Daniel sells [MASK] .	fish
Daniel is friends with a painter , a baker , and a florist and works as a fisherman , has a sister and played basketball . For his job , Daniel sells [MASK] .	fish
Daniel is friends with a painter , a baker , and a florist and works as a fisherman , has a sister , played basketball and sang in a choir . For his job , Daniel sells [MASK] .	fish
Sebastian is friends with a painter , a baker , and an optician and works as a fisherman . For his job , Sebastian sells [MASK] .	fish
Sebastian is friends with a painter , a baker , and an optician and works as a fisherman and has a sister . For his job , Sebastian sells [MASK] .	fish
Sebastian is friends with a painter , a baker , and an optician and works as a fisherman , has a sister and played basketball . For his job , Sebastian sells [MASK] .	fish
Sebastian is friends with a painter , a baker , and an optician and works as a fisherman , has a sister , played basketball and sang in a choir . For his job , Sebastian sells [MASK] .	fish
Jake is friends with a painter , a baker , and a butcher and works as a fisherman . For his job , Jake sells [MASK] .	fish
Jake is friends with a painter , a baker , and a butcher and works as a fisherman and has a sister . For his job , Jake sells [MASK] .	fish
Jake is friends with a painter , a baker , and a butcher and works as a fisherman , has a sister and played basketball . For his job , Jake sells [MASK] .	fish
Jake is friends with a painter , a baker , and a butcher and works as a fisherman , has a sister , played basketball and sang in a choir . For his job , Jake sells [MASK] .	fish
John is friends with a florist , an optician , and a butcher and works as a painter . For his job , John sells [MASK] .	paintings
John is friends with a florist , an optician , and a butcher and works as a painter and has a sister . For his job , John sells [MASK] .	paintings
John is friends with a florist , an optician , and a butcher and works as a painter , has a sister and played basketball . For his job , John sells [MASK] .	paintings
John is friends with a florist , an optician , and a butcher and works as a painter , has a sister , played basketball and sang in a choir . For his job , John sells [MASK] .	paintings
Joe is friends with a florist , an optician , and a baker and works as a painter . For his job , Joe sells [MASK] .	paintings
Joe is friends with a florist , an optician , and a baker and works as a painter and has a sister . For his job , Joe sells [MASK] .	paintings
Joe is friends with a florist , an optician , and a baker and works as a painter , has a sister and played basketball . For his job , Joe sells [MASK] .	paintings
Joe is friends with a florist , an optician , and a baker and works as a painter , has a sister , played basketball and sang in a choir . For his job , Joe sells [MASK] .	paintings
Joe is friends with a florist , an optician , and a fisherman and works as a painter . For his job , Joe sells [MASK] .	paintings
Joe is friends with a florist , an optician , and a fisherman and works as a painter and has a sister . For his job , Joe sells [MASK] .	paintings
Joe is friends with a florist , an optician , and a fisherman and works as a painter , has a sister and played basketball . For his job , Joe sells [MASK] .	paintings
Joe is friends with a florist , an optician , and a fisherman and works as a painter , has a sister , played basketball and sang in a choir . For his job , Joe sells [MASK] .	paintings
Rowan is friends with a florist , a butcher , and an optician and works as a painter . For his job , Rowan sells [MASK] .	paintings
Rowan is friends with a florist , a butcher , and an optician and works as a painter and has a sister . For his job , Rowan sells [MASK] .	paintings
Rowan is friends with a florist , a butcher , and an optician and works as a painter , has a sister and played basketball . For his job , Rowan sells [MASK] .	paintings
Rowan is friends with a florist , a butcher , and an optician and works as a painter , has a sister , played basketball and sang in a choir . For his job , Rowan sells [MASK] .	paintings
Sebastian is friends with a florist , a butcher , and a baker and works as a painter . For his job , Sebastian sells [MASK] .	paintings
Sebastian is friends with a florist , a butcher , and a baker and works as a painter and has a sister . For his job , Sebastian sells [MASK] .	paintings
Sebastian is friends with a florist , a butcher , and a baker and works as a painter , has a sister and played basketball . For his job , Sebastian sells [MASK] .	paintings
Sebastian is friends with a florist , a butcher , and a baker and works as a painter , has a sister , played basketball and sang in a choir . For his job , Sebastian sells [MASK] .	paintings
Joe is friends with a florist , a butcher , and a fisherman and works as a painter . For his job , Joe sells [MASK] .	paintings
Joe is friends with a florist , a butcher , and a fisherman and works as a painter and has a sister . For his job , Joe sells [MASK] .	paintings
Joe is friends with a florist , a butcher , and a fisherman and works as a painter , has a sister and played basketball . For his job , Joe sells [MASK] .	paintings
Joe is friends with a florist , a butcher , and a fisherman and works as a painter , has a sister , played basketball and sang in a choir . For his job , Joe sells [MASK] .	paintings
Joe is friends with a florist , a baker , and an optician and works as a painter . For his job , Joe sells [MASK] .	paintings
Joe is friends with a florist , a baker , and an optician and works as a painter and has a sister . For his job , Joe sells [MASK] .	paintings
Joe is friends with a florist , a baker , and an optician and works as a painter , has a sister and played basketball . For his job , Joe sells [MASK] .	paintings
Joe is friends with a florist , a baker , and an optician and works as a painter , has a sister , played basketball and sang in a choir . For his job , Joe sells [MASK] .	paintings
Jack is friends with a florist , a baker , and a butcher and works as a painter . For his job , Jack sells [MASK] .	paintings
Jack is friends with a florist , a baker , and a butcher and works as a painter and has a sister . For his job , Jack sells [MASK] .	paintings
Jack is friends with a florist , a baker , and a butcher and works as a painter , has a sister and played basketball . For his job , Jack sells [MASK] .	paintings
Jack is friends with a florist , a baker , and a butcher and works as a painter , has a sister , played basketball and sang in a choir . For his job , Jack sells [MASK] .	paintings
Sebastian is friends with a florist , a baker , and a fisherman and works as a painter . For his job , Sebastian sells [MASK] .	paintings
Sebastian is friends with a florist , a baker , and a fisherman and works as a painter and has a sister . For his job , Sebastian sells [MASK] .	paintings
Sebastian is friends with a florist , a baker , and a fisherman and works as a painter , has a sister and played basketball . For his job , Sebastian sells [MASK] .	paintings
Sebastian is friends with a florist , a baker , and a fisherman and works as a painter , has a sister , played basketball and sang in a choir . For his job , Sebastian sells [MASK] .	paintings
Jack is friends with a florist , a fisherman , and an optician and works as a painter . For his job , Jack sells [MASK] .	paintings
Jack is friends with a florist , a fisherman , and an optician and works as a painter and has a sister . For his job , Jack sells [MASK] .	paintings
Jack is friends with a florist , a fisherman , and an optician and works as a painter , has a sister and played basketball . For his job , Jack sells [MASK] .	paintings
Jack is friends with a florist , a fisherman , and an optician and works as a painter , has a sister , played basketball and sang in a choir . For his job , Jack sells [MASK] .	paintings
John is friends with a florist , a fisherman , and a butcher and works as a painter . For his job , John sells [MASK] .	paintings
John is friends with a florist , a fisherman , and a butcher and works as a painter and has a sister . For his job , John sells [MASK] .	paintings
John is friends with a florist , a fisherman , and a butcher and works as a painter , has a sister and played basketball . For his job , John sells [MASK] .	paintings
John is friends with a florist , a fisherman , and a butcher and works as a painter , has a sister , played basketball and sang in a choir . For his job , John sells [MASK] .	paintings
Joe is friends with a florist , a fisherman , and a baker and works as a painter . For his job , Joe sells [MASK] .	paintings
Joe is friends with a florist , a fisherman , and a baker and works as a painter and has a sister . For his job , Joe sells [MASK] .	paintings
Joe is friends with a florist , a fisherman , and a baker and works as a painter , has a sister and played basketball . For his job , Joe sells [MASK] .	paintings
Joe is friends with a florist , a fisherman , and a baker and works as a painter , has a sister , played basketball and sang in a choir . For his job , Joe sells [MASK] .	paintings
Daniel is friends with an optician , a florist , and a butcher and works as a painter . For his job , Daniel sells [MASK] .	paintings
Daniel is friends with an optician , a florist , and a butcher and works as a painter and has a sister . For his job , Daniel sells [MASK] .	paintings
Daniel is friends with an optician , a florist , and a butcher and works as a painter , has a sister and played basketball . For his job , Daniel sells [MASK] .	paintings
Daniel is friends with an optician , a florist , and a butcher and works as a painter , has a sister , played basketball and sang in a choir . For his job , Daniel sells [MASK] .	paintings
Jake is friends with an optician , a florist , and a baker and works as a painter . For his job , Jake sells [MASK] .	paintings
Jake is friends with an optician , a florist , and a baker and works as a painter and has a sister . For his job , Jake sells [MASK] .	paintings
Jake is friends with an optician , a florist , and a baker and works as a painter , has a sister and played basketball . For his job , Jake sells [MASK] .	paintings
Jake is friends with an optician , a florist , and a baker and works as a painter , has a sister , played basketball and sang in a choir . For his job , Jake sells [MASK] .	paintings
Jack is friends with an optician , a florist , and a fisherman and works as a painter . For his job , Jack sells [MASK] .	paintings
Jack is friends with an optician , a florist , and a fisherman and works as a painter and has a sister . For his job , Jack sells [MASK] .	paintings
Jack is friends with an optician , a florist , and a fisherman and works as a painter , has a sister and played basketball . For his job , Jack sells [MASK] .	paintings
Jack is friends with an optician , a florist , and a fisherman and works as a painter , has a sister , played basketball and sang in a choir . For his job , Jack sells [MASK] .	paintings
Rowan is friends with an optician , a butcher , and a florist and works as a painter . For his job , Rowan sells [MASK] .	paintings
Rowan is friends with an optician , a butcher , and a florist and works as a painter and has a sister . For his job , Rowan sells [MASK] .	paintings
Rowan is friends with an optician , a butcher , and a florist and works as a painter , has a sister and played basketball . For his job , Rowan sells [MASK] .	paintings
Rowan is friends with an optician , a butcher , and a florist and works as a painter , has a sister , played basketball and sang in a choir . For his job , Rowan sells [MASK] .	paintings
Jake is friends with an optician , a butcher , and a baker and works as a painter . For his job , Jake sells [MASK] .	paintings
Jake is friends with an optician , a butcher , and a baker and works as a painter and has a sister . For his job , Jake sells [MASK] .	paintings
Jake is friends with an optician , a butcher , and a baker and works as a painter , has a sister and played basketball . For his job , Jake sells [MASK] .	paintings
Jake is friends with an optician , a butcher , and a baker and works as a painter , has a sister , played basketball and sang in a choir . For his job , Jake sells [MASK] .	paintings
Rowan is friends with an optician , a butcher , and a fisherman and works as a painter . For his job , Rowan sells [MASK] .	paintings
Rowan is friends with an optician , a butcher , and a fisherman and works as a painter and has a sister . For his job , Rowan sells [MASK] .	paintings
Rowan is friends with an optician , a butcher , and a fisherman and works as a painter , has a sister and played basketball . For his job , Rowan sells [MASK] .	paintings
Rowan is friends with an optician , a butcher , and a fisherman and works as a painter , has a sister , played basketball and sang in a choir . For his job , Rowan sells [MASK] .	paintings
Daniel is friends with an optician , a baker , and a florist and works as a painter . For his job , Daniel sells [MASK] .	paintings
Daniel is friends with an optician , a baker , and a florist and works as a painter and has a sister . For his job , Daniel sells [MASK] .	paintings
Daniel is friends with an optician , a baker , and a florist and works as a painter , has a sister and played basketball . For his job , Daniel sells [MASK] .	paintings
Daniel is friends with an optician , a baker , and a florist and works as a painter , has a sister , played basketball and sang in a choir . For his job , Daniel sells [MASK] .	paintings
Rowan is friends with an optician , a baker , and a butcher and works as a painter . For his job , Rowan sells [MASK] .	paintings
Rowan is friends with an optician , a baker , and a butcher and works as a painter and has a sister . For his job , Rowan sells [MASK] .	paintings
Rowan is friends with an optician , a baker , and a butcher and works as a painter , has a sister and played basketball . For his job , Rowan sells [MASK] .	paintings
Rowan is friends with an optician , a baker , and a butcher and works as a painter , has a sister , played basketball and sang in a choir . For his job , Rowan sells [MASK] .	paintings
Jack is friends with an optician , a baker , and a fisherman and works as a painter . For his job , Jack sells [MASK] .	paintings
Jack is friends with an optician , a baker , and a fisherman and works as a painter and has a sister . For his job , Jack sells [MASK] .	paintings
Jack is friends with an optician , a baker , and a fisherman and works as a painter , has a sister and played basketball . For his job , Jack sells [MASK] .	paintings
Jack is friends with an optician , a baker , and a fisherman and works as a painter , has a sister , played basketball and sang in a choir . For his job , Jack sells [MASK] .	paintings
Jack is friends with an optician , a fisherman , and a florist and works as a painter . For his job , Jack sells [MASK] .	paintings
Jack is friends with an optician , a fisherman , and a florist and works as a painter and has a sister . For his job , Jack sells [MASK] .	paintings
Jack is friends with an optician , a fisherman , and a florist and works as a painter , has a sister and played basketball . For his job , Jack sells [MASK] .	paintings
Jack is friends with an optician , a fisherman , and a florist and works as a painter , has a sister , played basketball and sang in a choir . For his job , Jack sells [MASK] .	paintings
Rowan is friends with an optician , a fisherman , and a butcher and works as a painter . For his job , Rowan sells [MASK] .	paintings
Rowan is friends with an optician , a fisherman , and a butcher and works as a painter and has a sister . For his job , Rowan sells [MASK] .	paintings
Rowan is friends with an optician , a fisherman , and a butcher and works as a painter , has a sister and played basketball . For his job , Rowan sells [MASK] .	paintings
Rowan is friends with an optician , a fisherman , and a butcher and works as a painter , has a sister , played basketball and sang in a choir . For his job , Rowan sells [MASK] .	paintings
Jake is friends with an optician , a fisherman , and a baker and works as a painter . For his job , Jake sells [MASK] .	paintings
Jake is friends with an optician , a fisherman , and a baker and works as a painter and has a sister . For his job , Jake sells [MASK] .	paintings
Jake is friends with an optician , a fisherman , and a baker and works as a painter , has a sister and played basketball . For his job , Jake sells [MASK] .	paintings
Jake is friends with an optician , a fisherman , and a baker and works as a painter , has a sister , played basketball and sang in a choir . For his job , Jake sells [MASK] .	paintings
Daniel is friends with a butcher , a florist , and an optician and works as a painter . For his job , Daniel sells [MASK] .	paintings
Daniel is friends with a butcher , a florist , and an optician and works as a painter and has a sister . For his job , Daniel sells [MASK] .	paintings
Daniel is friends with a butcher , a florist , and an optician and works as a painter , has a sister and played basketball . For his job , Daniel sells [MASK] .	paintings
Daniel is friends with a butcher , a florist , and an optician and works as a painter , has a sister , played basketball and sang in a choir . For his job , Daniel sells [MASK] .	paintings
Joe is friends with a butcher , a florist , and a baker and works as a painter . For his job , Joe sells [MASK] .	paintings
Joe is friends with a butcher , a florist , and a baker and works as a painter and has a sister . For his job , Joe sells [MASK] .	paintings
Joe is friends with a butcher , a florist , and a baker and works as a painter , has a sister and played basketball . For his job , Joe sells [MASK] .	paintings
Joe is friends with a butcher , a florist , and a baker and works as a painter , has a sister , played basketball and sang in a choir . For his job , Joe sells [MASK] .	paintings
John is friends with a butcher , a florist , and a fisherman and works as a painter . For his job , John sells [MASK] .	paintings
John is friends with a butcher , a florist , and a fisherman and works as a painter and has a sister . For his job , John sells [MASK] .	paintings
John is friends with a butcher , a florist , and a fisherman and works as a painter , has a sister and played basketball . For his job , John sells [MASK] .	paintings
John is friends with a butcher , a florist , and a fisherman and works as a painter , has a sister , played basketball and sang in a choir . For his job , John sells [MASK] .	paintings
John is friends with a butcher , an optician , and a florist and works as a painter . For his job , John sells [MASK] .	paintings
John is friends with a butcher , an optician , and a florist and works as a painter and has a sister . For his job , John sells [MASK] .	paintings
John is friends with a butcher , an optician , and a florist and works as a painter , has a sister and played basketball . For his job , John sells [MASK] .	paintings
John is friends with a butcher , an optician , and a florist and works as a painter , has a sister , played basketball and sang in a choir . For his job , John sells [MASK] .	paintings
Daniel is friends with a butcher , an optician , and a baker and works as a painter . For his job , Daniel sells [MASK] .	paintings
Daniel is friends with a butcher , an optician , and a baker and works as a painter and has a sister . For his job , Daniel sells [MASK] .	paintings
Daniel is friends with a butcher , an optician , and a baker and works as a painter , has a sister and played basketball . For his job , Daniel sells [MASK] .	paintings
Daniel is friends with a butcher , an optician , and a baker and works as a painter , has a sister , played basketball and sang in a choir . For his job , Daniel sells [MASK] .	paintings
Joe is friends with a butcher , an optician , and a fisherman and works as a painter . For his job , Joe sells [MASK] .	paintings
Joe is friends with a butcher , an optician , and a fisherman and works as a painter and has a sister . For his job , Joe sells [MASK] .	paintings
Joe is friends with a butcher , an optician , and a fisherman and works as a painter , has a sister and played basketball . For his job , Joe sells [MASK] .	paintings
Joe is friends with a butcher , an optician , and a fisherman and works as a painter , has a sister , played basketball and sang in a choir . For his job , Joe sells [MASK] .	paintings
Jake is friends with a butcher , a baker , and a florist and works as a painter . For his job , Jake sells [MASK] .	paintings
Jake is friends with a butcher , a baker , and a florist and works as a painter and has a sister . For his job , Jake sells [MASK] .	paintings
Jake is friends with a butcher , a baker , and a florist and works as a painter , has a sister and played basketball . For his job , Jake sells [MASK] .	paintings
Jake is friends with a butcher , a baker , and a florist and works as a painter , has a sister , played basketball and sang in a choir . For his job , Jake sells [MASK] .	paintings
Rowan is friends with a butcher , a baker , and an optician and works as a painter . For his job , Rowan sells [MASK] .	paintings
Rowan is friends with a butcher , a baker , and an optician and works as a painter and has a sister . For his job , Rowan sells [MASK] .	paintings
Rowan is friends with a butcher , a baker , and an optician and works as a painter , has a sister and played basketball . For his job , Rowan sells [MASK] .	paintings
Rowan is friends with a butcher , a baker , and an optician and works as a painter , has a sister , played basketball and sang in a choir . For his job , Rowan sells [MASK] .	paintings
Rowan is friends with a butcher , a baker , and a fisherman and works as a painter . For his job , Rowan sells [MASK] .	paintings
Rowan is friends with a butcher , a baker , and a fisherman and works as a painter and has a sister . For his job , Rowan sells [MASK] .	paintings
Rowan is friends with a butcher , a baker , and a fisherman and works as a painter , has a sister and played basketball . For his job , Rowan sells [MASK] .	paintings
Rowan is friends with a butcher , a baker , and a fisherman and works as a painter , has a sister , played basketball and sang in a choir . For his job , Rowan sells [MASK] .	paintings
John is friends with a butcher , a fisherman , and a florist and works as a painter . For his job , John sells [MASK] .	paintings
John is friends with a butcher , a fisherman , and a florist and works as a painter and has a sister . For his job , John sells [MASK] .	paintings
John is friends with a butcher , a fisherman , and a florist and works as a painter , has a sister and played basketball . For his job , John sells [MASK] .	paintings
John is friends with a butcher , a fisherman , and a florist and works as a painter , has a sister , played basketball and sang in a choir . For his job , John sells [MASK] .	paintings
Jake is friends with a butcher , a fisherman , and an optician and works as a painter . For his job , Jake sells [MASK] .	paintings
Jake is friends with a butcher , a fisherman , and an optician and works as a painter and has a sister . For his job , Jake sells [MASK] .	paintings
Jake is friends with a butcher , a fisherman , and an optician and works as a painter , has a sister and played basketball . For his job , Jake sells [MASK] .	paintings
Jake is friends with a butcher , a fisherman , and an optician and works as a painter , has a sister , played basketball and sang in a choir . For his job , Jake sells [MASK] .	paintings
Sebastian is friends with a butcher , a fisherman , and a baker and works as a painter . For his job , Sebastian sells [MASK] .	paintings
Sebastian is friends with a butcher , a fisherman , and a baker and works as a painter and has a sister . For his job , Sebastian sells [MASK] .	paintings
Sebastian is friends with a butcher , a fisherman , and a baker and works as a painter , has a sister and played basketball . For his job , Sebastian sells [MASK] .	paintings
Sebastian is friends with a butcher , a fisherman , and a baker and works as a painter , has a sister , played basketball and sang in a choir . For his job , Sebastian sells [MASK] .	paintings
John is friends with a baker , a florist , and an optician and works as a painter . For his job , John sells [MASK] .	paintings
John is friends with a baker , a florist , and an optician and works as a painter and has a sister . For his job , John sells [MASK] .	paintings
John is friends with a baker , a florist , and an optician and works as a painter , has a sister and played basketball . For his job , John sells [MASK] .	paintings
John is friends with a baker , a florist , and an optician and works as a painter , has a sister , played basketball and sang in a choir . For his job , John sells [MASK] .	paintings
Rowan is friends with a baker , a florist , and a butcher and works as a painter . For his job , Rowan sells [MASK] .	paintings
Rowan is friends with a baker , a florist , and a butcher and works as a painter and has a sister . For his job , Rowan sells [MASK] .	paintings
Rowan is friends with a baker , a florist , and a butcher and works as a painter , has a sister and played basketball . For his job , Rowan sells [MASK] .	paintings
Rowan is friends with a baker , a florist , and a butcher and works as a painter , has a sister , played basketball and sang in a choir . For his job , Rowan sells [MASK] .	paintings
Joe is friends with a baker , a florist , and a fisherman and works as a painter . For his job , Joe sells [MASK] .	paintings
Joe is friends with a baker , a florist , and a fisherman and works as a painter and has a sister . For his job , Joe sells [MASK] .	paintings
Joe is friends with a baker , a florist , and a fisherman and works as a painter , has a sister and played basketball . For his job , Joe sells [MASK] .	paintings
Joe is friends with a baker , a florist , and a fisherman and works as a painter , has a sister , played basketball and sang in a choir . For his job , Joe sells [MASK] .	paintings
Joe is friends with a baker , an optician , and a florist and works as a painter . For his job , Joe sells [MASK] .	paintings
Joe is friends with a baker , an optician , and a florist and works as a painter and has a sister . For his job , Joe sells [MASK] .	paintings
Joe is friends with a baker , an optician , and a florist and works as a painter , has a sister and played basketball . For his job , Joe sells [MASK] .	paintings
Joe is friends with a baker , an optician , and a florist and works as a painter , has a sister , played basketball and sang in a choir . For his job , Joe sells [MASK] .	paintings
Rowan is friends with a baker , an optician , and a butcher and works as a painter . For his job , Rowan sells [MASK] .	paintings
Rowan is friends with a baker , an optician , and a butcher and works as a painter and has a sister . For his job , Rowan sells [MASK] .	paintings
Rowan is friends with a baker , an optician , and a butcher and works as a painter , has a sister and played basketball . For his job , Rowan sells [MASK] .	paintings
Rowan is friends with a baker , an optician , and a butcher and works as a painter , has a sister , played basketball and sang in a choir . For his job , Rowan sells [MASK] .	paintings
John is friends with a baker , an optician , and a fisherman and works as a painter . For his job , John sells [MASK] .	paintings
John is friends with a baker , an optician , and a fisherman and works as a painter and has a sister . For his job , John sells [MASK] .	paintings
John is friends with a baker , an optician , and a fisherman and works as a painter , has a sister and played basketball . For his job , John sells [MASK] .	paintings
John is friends with a baker , an optician , and a fisherman and works as a painter , has a sister , played basketball and sang in a choir . For his job , John sells [MASK] .	paintings
Daniel is friends with a baker , a butcher , and a florist and works as a painter . For his job , Daniel sells [MASK] .	paintings
Daniel is friends with a baker , a butcher , and a florist and works as a painter and has a sister . For his job , Daniel sells [MASK] .	paintings
Daniel is friends with a baker , a butcher , and a florist and works as a painter , has a sister and played basketball . For his job , Daniel sells [MASK] .	paintings
Daniel is friends with a baker , a butcher , and a florist and works as a painter , has a sister , played basketball and sang in a choir . For his job , Daniel sells [MASK] .	paintings
Jack is friends with a baker , a butcher , and an optician and works as a painter . For his job , Jack sells [MASK] .	paintings
Jack is friends with a baker , a butcher , and an optician and works as a painter and has a sister . For his job , Jack sells [MASK] .	paintings
Jack is friends with a baker , a butcher , and an optician and works as a painter , has a sister and played basketball . For his job , Jack sells [MASK] .	paintings
Jack is friends with a baker , a butcher , and an optician and works as a painter , has a sister , played basketball and sang in a choir . For his job , Jack sells [MASK] .	paintings
Joe is friends with a baker , a butcher , and a fisherman and works as a painter . For his job , Joe sells [MASK] .	paintings
Joe is friends with a baker , a butcher , and a fisherman and works as a painter and has a sister . For his job , Joe sells [MASK] .	paintings
Joe is friends with a baker , a butcher , and a fisherman and works as a painter , has a sister and played basketball . For his job , Joe sells [MASK] .	paintings
Joe is friends with a baker , a butcher , and a fisherman and works as a painter , has a sister , played basketball and sang in a choir . For his job , Joe sells [MASK] .	paintings
Sebastian is friends with a baker , a fisherman , and a florist and works as a painter . For his job , Sebastian sells [MASK] .	paintings
Sebastian is friends with a baker , a fisherman , and a florist and works as a painter and has a sister . For his job , Sebastian sells [MASK] .	paintings
Sebastian is friends with a baker , a fisherman , and a florist and works as a painter , has a sister and played basketball . For his job , Sebastian sells [MASK] .	paintings
Sebastian is friends with a baker , a fisherman , and a florist and works as a painter , has a sister , played basketball and sang in a choir . For his job , Sebastian sells [MASK] .	paintings
Sebastian is friends with a baker , a fisherman , and an optician and works as a painter . For his job , Sebastian sells [MASK] .	paintings
Sebastian is friends with a baker , a fisherman , and an optician and works as a painter and has a sister . For his job , Sebastian sells [MASK] .	paintings
Sebastian is friends with a baker , a fisherman , and an optician and works as a painter , has a sister and played basketball . For his job , Sebastian sells [MASK] .	paintings
Sebastian is friends with a baker , a fisherman , and an optician and works as a painter , has a sister , played basketball and sang in a choir . For his job , Sebastian sells [MASK] .	paintings
Jake is friends with a baker , a fisherman , and a butcher and works as a painter . For his job , Jake sells [MASK] .	paintings
Jake is friends with a baker , a fisherman , and a butcher and works as a painter and has a sister . For his job , Jake sells [MASK] .	paintings
Jake is friends with a baker , a fisherman , and a butcher and works as a painter , has a sister and played basketball . For his job , Jake sells [MASK] .	paintings
Jake is friends with a baker , a fisherman , and a butcher and works as a painter , has a sister , played basketball and sang in a choir . For his job , Jake sells [MASK] .	paintings
Daniel is friends with a fisherman , a florist , and an optician and works as a painter . For his job , Daniel sells [MASK] .	paintings
Daniel is friends with a fisherman , a florist , and an optician and works as a painter and has a sister . For his job , Daniel sells [MASK] .	paintings
Daniel is friends with a fisherman , a florist , and an optician and works as a painter , has a sister and played basketball . For his job , Daniel sells [MASK] .	paintings
Daniel is friends with a fisherman , a florist , and an optician and works as a painter , has a sister , played basketball and sang in a choir . For his job , Daniel sells [MASK] .	paintings
Jack is friends with a fisherman , a florist , and a butcher and works as a painter . For his job , Jack sells [MASK] .	paintings
Jack is friends with a fisherman , a florist , and a butcher and works as a painter and has a sister . For his job , Jack sells [MASK] .	paintings
Jack is friends with a fisherman , a florist , and a butcher and works as a painter , has a sister and played basketball . For his job , Jack sells [MASK] .	paintings
Jack is friends with a fisherman , a florist , and a butcher and works as a painter , has a sister , played basketball and sang in a choir . For his job , Jack sells [MASK] .	paintings
Rowan is friends with a fisherman , a florist , and a baker and works as a painter . For his job , Rowan sells [MASK] .	paintings
