sentence	target_occupation
Rowan has a sister , played basketball , sang in a choir and now works as a painter and is friends with a butcher , a florist , and a fisherman . For his job , Rowan sells [MASK] .	paintings
Sebastian works as a painter and is friends with a butcher , an optician , and a florist . For his job , Sebastian sells [MASK] .	paintings
Sebastian has a sister and now works as a painter and is friends with a butcher , an optician , and a florist . For his job , Sebastian sells [MASK] .	paintings
Sebastian has a sister , played basketball and now works as a painter and is friends with a butcher , an optician , and a florist . For his job , Sebastian sells [MASK] .	paintings
Sebastian has a sister , played basketball , sang in a choir and now works as a painter and is friends with a butcher , an optician , and a florist . For his job , Sebastian sells [MASK] .	paintings
Rowan works as a painter and is friends with a butcher , an optician , and a baker . For his job , Rowan sells [MASK] .	paintings
Rowan has a sister and now works as a painter and is friends with a butcher , an optician , and a baker . For his job , Rowan sells [MASK] .	paintings
Rowan has a sister , played basketball and now works as a painter and is friends with a butcher , an optician , and a baker . For his job , Rowan sells [MASK] .	paintings
Rowan has a sister , played basketball , sang in a choir and now works as a painter and is friends with a butcher , an optician , and a baker . For his job , Rowan sells [MASK] .	paintings
Daniel works as a painter and is friends with a butcher , an optician , and a fisherman . For his job , Daniel sells [MASK] .	paintings
Daniel has a sister and now works as a painter and is friends with a butcher , an optician , and a fisherman . For his job , Daniel sells [MASK] .	paintings
Daniel has a sister , played basketball and now works as a painter and is friends with a butcher , an optician , and a fisherman . For his job , Daniel sells [MASK] .	paintings
Daniel has a sister , played basketball , sang in a choir and now works as a painter and is friends with a butcher , an optician , and a fisherman . For his job , Daniel sells [MASK] .	paintings
Jake works as a painter and is friends with a butcher , a baker , and a florist . For his job , Jake sells [MASK] .	paintings
Jake has a sister and now works as a painter and is friends with a butcher , a baker , and a florist . For his job , Jake sells [MASK] .	paintings
Jake has a sister , played basketball and now works as a painter and is friends with a butcher , a baker , and a florist . For his job , Jake sells [MASK] .	paintings
Jake has a sister , played basketball , sang in a choir and now works as a painter and is friends with a butcher , a baker , and a florist . For his job , Jake sells [MASK] .	paintings
Jake works as a painter and is friends with a butcher , a baker , and an optician . For his job , Jake sells [MASK] .	paintings
Jake has a sister and now works as a painter and is friends with a butcher , a baker , and an optician . For his job , Jake sells [MASK] .	paintings
Jake has a sister , played basketball and now works as a painter and is friends with a butcher , a baker , and an optician . For his job , Jake sells [MASK] .	paintings
Jake has a sister , played basketball , sang in a choir and now works as a painter and is friends with a butcher , a baker , and an optician . For his job , Jake sells [MASK] .	paintings
Rowan works as a painter and is friends with a butcher , a baker , and a fisherman . For his job , Rowan sells [MASK] .	paintings
Rowan has a sister and now works as a painter and is friends with a butcher , a baker , and a fisherman . For his job , Rowan sells [MASK] .	paintings
Rowan has a sister , played basketball and now works as a painter and is friends with a butcher , a baker , and a fisherman . For his job , Rowan sells [MASK] .	paintings
Rowan has a sister , played basketball , sang in a choir and now works as a painter and is friends with a butcher , a baker , and a fisherman . For his job , Rowan sells [MASK] .	paintings
Daniel works as a painter and is friends with a butcher , a fisherman , and a florist . For his job , Daniel sells [MASK] .	paintings
Daniel has a sister and now works as a painter and is friends with a butcher , a fisherman , and a florist . For his job , Daniel sells [MASK] .	paintings
Daniel has a sister , played basketball and now works as a painter and is friends with a butcher , a fisherman , and a florist . For his job , Daniel sells [MASK] .	paintings
Daniel has a sister , played basketball , sang in a choir and now works as a painter and is friends with a butcher , a fisherman , and a florist . For his job , Daniel sells [MASK] .	paintings
Sebastian works as a painter and is friends with a butcher , a fisherman , and an optician . For his job , Sebastian sells [MASK] .	paintings
Sebastian has a sister and now works as a painter and is friends with a butcher , a fisherman , and an optician . For his job , Sebastian sells [MASK] .	paintings
Sebastian has a sister , played basketball and now works as a painter and is friends with a butcher , a fisherman , and an optician . For his job , Sebastian sells [MASK] .	paintings
Sebastian has a sister , played basketball , sang in a choir and now works as a painter and is friends with a butcher , a fisherman , and an optician . For his job , Sebastian sells [MASK] .	paintings
Jake works as a painter and is friends with a butcher , a fisherman , and a baker . For his job , Jake sells [MASK] .	paintings
Jake has a sister and now works as a painter and is friends with a butcher , a fisherman , and a baker . For his job , Jake sells [MASK] .	paintings
Jake has a sister , played basketball and now works as a painter and is friends with a butcher , a fisherman , and a baker . For his job , Jake sells [MASK] .	paintings
Jake has a sister , played basketball , sang in a choir and now works as a painter and is friends with a butcher , a fisherman , and a baker . For his job , Jake sells [MASK] .	paintings
Jack works as a painter and is friends with a baker , a florist , and an optician . For his job , Jack sells [MASK] .	paintings
Jack has a sister and now works as a painter and is friends with a baker , a florist , and an optician . For his job , Jack sells [MASK] .	paintings
Jack has a sister , played basketball and now works as a painter and is friends with a baker , a florist , and an optician . For his job , Jack sells [MASK] .	paintings
Jack has a sister , played basketball , sang in a choir and now works as a painter and is friends with a baker , a florist , and an optician . For his job , Jack sells [MASK] .	paintings
John works as a painter and is friends with a baker , a florist , and a butcher . For his job , John sells [MASK] .	paintings
John has a sister and now works as a painter and is friends with a baker , a florist , and a butcher . For his job , John sells [MASK] .	paintings
John has a sister , played basketball and now works as a painter and is friends with a baker , a florist , and a butcher . For his job , John sells [MASK] .	paintings
John has a sister , played basketball , sang in a choir and now works as a painter and is friends with a baker , a florist , and a butcher . For his job , John sells [MASK] .	paintings
Sebastian works as a painter and is friends with a baker , a florist , and a fisherman . For his job , Sebastian sells [MASK] .	paintings
Sebastian has a sister and now works as a painter and is friends with a baker , a florist , and a fisherman . For his job , Sebastian sells [MASK] .	paintings
Sebastian has a sister , played basketball and now works as a painter and is friends with a baker , a florist , and a fisherman . For his job , Sebastian sells [MASK] .	paintings
Sebastian has a sister , played basketball , sang in a choir and now works as a painter and is friends with a baker , a florist , and a fisherman . For his job , Sebastian sells [MASK] .	paintings
Jack works as a painter and is friends with a baker , an optician , and a florist . For his job , Jack sells [MASK] .	paintings
Jack has a sister and now works as a painter and is friends with a baker , an optician , and a florist . For his job , Jack sells [MASK] .	paintings
Jack has a sister , played basketball and now works as a painter and is friends with a baker , an optician , and a florist . For his job , Jack sells [MASK] .	paintings
Jack has a sister , played basketball , sang in a choir and now works as a painter and is friends with a baker , an optician , and a florist . For his job , Jack sells [MASK] .	paintings
Jack works as a painter and is friends with a baker , an optician , and a butcher . For his job , Jack sells [MASK] .	paintings
Jack has a sister and now works as a painter and is friends with a baker , an optician , and a butcher . For his job , Jack sells [MASK] .	paintings
Jack has a sister , played basketball and now works as a painter and is friends with a baker , an optician , and a butcher . For his job , Jack sells [MASK] .	paintings
Jack has a sister , played basketball , sang in a choir and now works as a painter and is friends with a baker , an optician , and a butcher . For his job , Jack sells [MASK] .	paintings
Daniel works as a painter and is friends with a baker , an optician , and a fisherman . For his job , Daniel sells [MASK] .	paintings
Daniel has a sister and now works as a painter and is friends with a baker , an optician , and a fisherman . For his job , Daniel sells [MASK] .	paintings
Daniel has a sister , played basketball and now works as a painter and is friends with a baker , an optician , and a fisherman . For his job , Daniel sells [MASK] .	paintings
Daniel has a sister , played basketball , sang in a choir and now works as a painter and is friends with a baker , an optician , and a fisherman . For his job , Daniel sells [MASK] .	paintings
John works as a painter and is friends with a baker , a butcher , and a florist . For his job , John sells [MASK] .	paintings
John has a sister and now works as a painter and is friends with a baker , a butcher , and a florist . For his job , John sells [MASK] .	paintings
John has a sister , played basketball and now works as a painter and is friends with a baker , a butcher , and a florist . For his job , John sells [MASK] .	paintings
John has a sister , played basketball , sang in a choir and now works as a painter and is friends with a baker , a butcher , and a florist . For his job , John sells [MASK] .	paintings
Rowan works as a painter and is friends with a baker , a butcher , and an optician . For his job , Rowan sells [MASK] .	paintings
Rowan has a sister and now works as a painter and is friends with a baker , a butcher , and an optician . For his job , Rowan sells [MASK] .	paintings
Rowan has a sister , played basketball and now works as a painter and is friends with a baker , a butcher , and an optician . For his job , Rowan sells [MASK] .	paintings
Rowan has a sister , played basketball , sang in a choir and now works as a painter and is friends with a baker , a butcher , and an optician . For his job , Rowan sells [MASK] .	paintings
Jake works as a painter and is friends with a baker , a butcher , and a fisherman . For his job , Jake sells [MASK] .	paintings
Jake has a sister and now works as a painter and is friends with a baker , a butcher , and a fisherman . For his job , Jake sells [MASK] .	paintings
Jake has a sister , played basketball and now works as a painter and is friends with a baker , a butcher , and a fisherman . For his job , Jake sells [MASK] .	paintings
Jake has a sister , played basketball , sang in a choir and now works as a painter and is friends with a baker , a butcher , and a fisherman . For his job , Jake sells [MASK] .	paintings
Jake works as a painter and is friends with a baker , a fisherman , and a florist . For his job , Jake sells [MASK] .	paintings
Jake has a sister and now works as a painter and is friends with a baker , a fisherman , and a florist . For his job , Jake sells [MASK] .	paintings
Jake has a sister , played basketball and now works as a painter and is friends with a baker , a fisherman , and a florist . For his job , Jake sells [MASK] .	paintings
Jake has a sister , played basketball , sang in a choir and now works as a painter and is friends with a baker , a fisherman , and a florist . For his job , Jake sells [MASK] .	paintings
John works as a painter and is friends with a baker , a fisherman , and an optician . For his job , John sells [MASK] .	paintings
John has a sister and now works as a painter and is friends with a baker , a fisherman , and an optician . For his job , John sells [MASK] .	paintings
John has a sister , played basketball and now works as a painter and is friends with a baker , a fisherman , and an optician . For his job , John sells [MASK] .	paintings
John has a sister , played basketball , sang in a choir and now works as a painter and is friends with a baker , a fisherman , and an optician . For his job , John sells [MASK] .	paintings
Joe works as a painter and is friends with a baker , a fisherman , and a butcher . For his job , Joe sells [MASK] .	paintings
Joe has a sister and now works as a painter and is friends with a baker , a fisherman , and a butcher . For his job , Joe sells [MASK] .	paintings
Joe has a sister , played basketball and now works as a painter and is friends with a baker , a fisherman , and a butcher . For his job , Joe sells [MASK] .	paintings
Joe has a sister , played basketball , sang in a choir and now works as a painter and is friends with a baker , a fisherman , and a butcher . For his job , Joe sells [MASK] .	paintings
Jake works as a painter and is friends with a fisherman , a florist , and an optician . For his job , Jake sells [MASK] .	paintings
Jake has a sister and now works as a painter and is friends with a fisherman , a florist , and an optician . For his job , Jake sells [MASK] .	paintings
Jake has a sister , played basketball and now works as a painter and is friends with a fisherman , a florist , and an optician . For his job , Jake sells [MASK] .	paintings
Jake has a sister , played basketball , sang in a choir and now works as a painter and is friends with a fisherman , a florist , and an optician . For his job , Jake sells [MASK] .	paintings
John works as a painter and is friends with a fisherman , a florist , and a butcher . For his job , John sells [MASK] .	paintings
John has a sister and now works as a painter and is friends with a fisherman , a florist , and a butcher . For his job , John sells [MASK] .	paintings
John has a sister , played basketball and now works as a painter and is friends with a fisherman , a florist , and a butcher . For his job , John sells [MASK] .	paintings
John has a sister , played basketball , sang in a choir and now works as a painter and is friends with a fisherman , a florist , and a butcher . For his job , John sells [MASK] .	paintings
Sebastian works as a painter and is friends with a fisherman , a florist , and a baker . For his job , Sebastian sells [MASK] .	paintings
Sebastian has a sister and now works as a painter and is friends with a fisherman , a florist , and a baker . For his job , Sebastian sells [MASK] .	paintings
Sebastian has a sister , played basketball and now works as a painter and is friends with a fisherman , a florist , and a baker . For his job , Sebastian sells [MASK] .	paintings
Sebastian has a sister , played basketball , sang in a choir and now works as a painter and is friends with a fisherman , a florist , and a baker . For his job , Sebastian sells [MASK] .	paintings
Daniel works as a painter and is friends with a fisherman , an optician , and a florist . For his job , Daniel sells [MASK] .	paintings
Daniel has a sister and now works as a painter and is friends with a fisherman , an optician , and a florist . For his job , Daniel sells [MASK] .	paintings
Daniel has a sister , played basketball and now works as a painter and is friends with a fisherman , an optician , and a florist . For his job , Daniel sells [MASK] .	paintings
Daniel has a sister , played basketball , sang in a choir and now works as a painter and is friends with a fisherman , an optician , and a florist . For his job , Daniel sells [MASK] .	paintings
Sebastian works as a painter and is friends with a fisherman , an optician , and a butcher . For his job , Sebastian sells [MASK] .	paintings
Sebastian has a sister and now works as a painter and is friends with a fisherman , an optician , and a butcher . For his job , Sebastian sells [MASK] .	paintings
Sebastian has a sister , played basketball and now works as a painter and is friends with a fisherman , an optician , and a butcher . For his job , Sebastian sells [MASK] .	paintings
Sebastian has a sister , played basketball , sang in a choir and now works as a painter and is friends with a fisherman , an optician , and a butcher . For his job , Sebastian sells [MASK] .	paintings
Jake works as a painter and is friends with a fisherman , an optician , and a baker . For his job , Jake sells [MASK] .	paintings
Jake has a sister and now works as a painter and is friends with a fisherman , an optician , and a baker . For his job , Jake sells [MASK] .	paintings
Jake has a sister , played basketball and now works as a painter and is friends with a fisherman , an optician , and a baker . For his job , Jake sells [MASK] .	paintings
Jake has a sister , played basketball , sang in a choir and now works as a painter and is friends with a fisherman , an optician , and a baker . For his job , Jake sells [MASK] .	paintings
Joe works as a painter and is friends with a fisherman , a butcher , and a florist . For his job , Joe sells [MASK] .	paintings
Joe has a sister and now works as a painter and is friends with a fisherman , a butcher , and a florist . For his job , Joe sells [MASK] .	paintings
Joe has a sister , played basketball and now works as a painter and is friends with a fisherman , a butcher , and a florist . For his job , Joe sells [MASK] .	paintings
Joe has a sister , played basketball , sang in a choir and now works as a painter and is friends with a fisherman , a butcher , and a florist . For his job , Joe sells [MASK] .	paintings
Sebastian works as a painter and is friends with a fisherman , a butcher , and an optician . For his job , Sebastian sells [MASK] .	paintings
Sebastian has a sister and now works as a painter and is friends with a fisherman , a butcher , and an optician . For his job , Sebastian sells [MASK] .	paintings
Sebastian has a sister , played basketball and now works as a painter and is friends with a fisherman , a butcher , and an optician . For his job , Sebastian sells [MASK] .	paintings
Sebastian has a sister , played basketball , sang in a choir and now works as a painter and is friends with a fisherman , a butcher , and an optician . For his job , Sebastian sells [MASK] .	paintings
Jack works as a painter and is friends with a fisherman , a butcher , and a baker . For his job , Jack sells [MASK] .	paintings
Jack has a sister and now works as a painter and is friends with a fisherman , a butcher , and a baker . For his job , Jack sells [MASK] .	paintings
Jack has a sister , played basketball and now works as a painter and is friends with a fisherman , a butcher , and a baker . For his job , Jack sells [MASK] .	paintings
Jack has a sister , played basketball , sang in a choir and now works as a painter and is friends with a fisherman , a butcher , and a baker . For his job , Jack sells [MASK] .	paintings
John works as a painter and is friends with a fisherman , a baker , and a florist . For his job , John sells [MASK] .	paintings
John has a sister and now works as a painter and is friends with a fisherman , a baker , and a florist . For his job , John sells [MASK] .	paintings
John has a sister , played basketball and now works as a painter and is friends with a fisherman , a baker , and a florist . For his job , John sells [MASK] .	paintings
John has a sister , played basketball , sang in a choir and now works as a painter and is friends with a fisherman , a baker , and a florist . For his job , John sells [MASK] .	paintings
Jake works as a painter and is friends with a fisherman , a baker , and an optician . For his job , Jake sells [MASK] .	paintings
Jake has a sister and now works as a painter and is friends with a fisherman , a baker , and an optician . For his job , Jake sells [MASK] .	paintings
Jake has a sister , played basketball and now works as a painter and is friends with a fisherman , a baker , and an optician . For his job , Jake sells [MASK] .	paintings
Jake has a sister , played basketball , sang in a choir and now works as a painter and is friends with a fisherman , a baker , and an optician . For his job , Jake sells [MASK] .	paintings
John works as a painter and is friends with a fisherman , a baker , and a butcher . For his job , John sells [MASK] .	paintings
John has a sister and now works as a painter and is friends with a fisherman , a baker , and a butcher . For his job , John sells [MASK] .	paintings
John has a sister , played basketball and now works as a painter and is friends with a fisherman , a baker , and a butcher . For his job , John sells [MASK] .	paintings
John has a sister , played basketball , sang in a choir and now works as a painter and is friends with a fisherman , a baker , and a butcher . For his job , John sells [MASK] .	paintings
Jake lives in Chile . The capital of Jake's country is [MASK] .	Santiago
Jake has a sister and now lives in Chile . The capital of Jake's country is [MASK] .	Santiago
Jake has a sister , played basketball and now lives in Chile . The capital of Jake's country is [MASK] .	Santiago
Jake has a sister , played basketball , sang in a choir and now lives in Chile . The capital of Jake's country is [MASK] .	Santiago
Jake lives in China . The capital of Jake's country is [MASK] .	Beijing
Jake has a sister and now lives in China . The capital of Jake's country is [MASK] .	Beijing
Jake has a sister , played basketball and now lives in China . The capital of Jake's country is [MASK] .	Beijing
Jake has a sister , played basketball , sang in a choir and now lives in China . The capital of Jake's country is [MASK] .	Beijing
John lives in Finland . The capital of John's country is [MASK] .	Helsinki
John has a sister and now lives in Finland . The capital of John's country is [MASK] .	Helsinki
John has a sister , played basketball and now lives in Finland . The capital of John's country is [MASK] .	Helsinki
John has a sister , played basketball , sang in a choir and now lives in Finland . The capital of John's country is [MASK] .	Helsinki
Sebastian lives in France . The capital of Sebastian's country is [MASK] .	Paris
Sebastian has a sister and now lives in France . The capital of Sebastian's country is [MASK] .	Paris
Sebastian has a sister , played basketball and now lives in France . The capital of Sebastian's country is [MASK] .	Paris
Sebastian has a sister , played basketball , sang in a choir and now lives in France . The capital of Sebastian's country is [MASK] .	Paris
Joe lives in Indonesia . The capital of Joe's country is [MASK] .	Jakarta
Joe has a sister and now lives in Indonesia . The capital of Joe's country is [MASK] .	Jakarta
Joe has a sister , played basketball and now lives in Indonesia . The capital of Joe's country is [MASK] .	Jakarta
Joe has a sister , played basketball , sang in a choir and now lives in Indonesia . The capital of Joe's country is [MASK] .	Jakarta
Daniel lives in Poland . The capital of Daniel's country is [MASK] .	Warsaw
Daniel has a sister and now lives in Poland . The capital of Daniel's country is [MASK] .	Warsaw
Daniel has a sister , played basketball and now lives in Poland . The capital of Daniel's country is [MASK] .	Warsaw
Daniel has a sister , played basketball , sang in a choir and now lives in Poland . The capital of Daniel's country is [MASK] .	Warsaw
Joe lives in Chile and has traveled to China . The capital of Joe's country is [MASK] .	Santiago
Joe has a sister and now lives in Chile and has traveled to China . The capital of Joe's country is [MASK] .	Santiago
Joe has a sister , played basketball and now lives in Chile and has traveled to China . The capital of Joe's country is [MASK] .	Santiago
Joe has a sister , played basketball , sang in a choir and now lives in Chile and has traveled to China . The capital of Joe's country is [MASK] .	Santiago
Sebastian lives in Chile and has traveled to Finland . The capital of Sebastian's country is [MASK] .	Santiago
Sebastian has a sister and now lives in Chile and has traveled to Finland . The capital of Sebastian's country is [MASK] .	Santiago
Sebastian has a sister , played basketball and now lives in Chile and has traveled to Finland . The capital of Sebastian's country is [MASK] .	Santiago
Sebastian has a sister , played basketball , sang in a choir and now lives in Chile and has traveled to Finland . The capital of Sebastian's country is [MASK] .	Santiago
John lives in Chile and has traveled to France . The capital of John's country is [MASK] .	Santiago
John has a sister and now lives in Chile and has traveled to France . The capital of John's country is [MASK] .	Santiago
John has a sister , played basketball and now lives in Chile and has traveled to France . The capital of John's country is [MASK] .	Santiago
John has a sister , played basketball , sang in a choir and now lives in Chile and has traveled to France . The capital of John's country is [MASK] .	Santiago
Sebastian lives in Chile and has traveled to Indonesia . The capital of Sebastian's country is [MASK] .	Santiago
Sebastian has a sister and now lives in Chile and has traveled to Indonesia . The capital of Sebastian's country is [MASK] .	Santiago
Sebastian has a sister , played basketball and now lives in Chile and has traveled to Indonesia . The capital of Sebastian's country is [MASK] .	Santiago
Sebastian has a sister , played basketball , sang in a choir and now lives in Chile and has traveled to Indonesia . The capital of Sebastian's country is [MASK] .	Santiago
Sebastian lives in Chile and has traveled to Poland . The capital of Sebastian's country is [MASK] .	Santiago
Sebastian has a sister and now lives in Chile and has traveled to Poland . The capital of Sebastian's country is [MASK] .	Santiago
Sebastian has a sister , played basketball and now lives in Chile and has traveled to Poland . The capital of Sebastian's country is [MASK] .	Santiago
Sebastian has a sister , played basketball , sang in a choir and now lives in Chile and has traveled to Poland . The capital of Sebastian's country is [MASK] .	Santiago
Jake lives in China and has traveled to Chile . The capital of Jake's country is [MASK] .	Beijing
Jake has a sister and now lives in China and has traveled to Chile . The capital of Jake's country is [MASK] .	Beijing
Jake has a sister , played basketball and now lives in China and has traveled to Chile . The capital of Jake's country is [MASK] .	Beijing
Jake has a sister , played basketball , sang in a choir and now lives in China and has traveled to Chile . The capital of Jake's country is [MASK] .	Beijing
Jack lives in China and has traveled to Finland . The capital of Jack's country is [MASK] .	Beijing
Jack has a sister and now lives in China and has traveled to Finland . The capital of Jack's country is [MASK] .	Beijing
Jack has a sister , played basketball and now lives in China and has traveled to Finland . The capital of Jack's country is [MASK] .	Beijing
Jack has a sister , played basketball , sang in a choir and now lives in China and has traveled to Finland . The capital of Jack's country is [MASK] .	Beijing
Rowan lives in China and has traveled to France . The capital of Rowan's country is [MASK] .	Beijing
Rowan has a sister and now lives in China and has traveled to France . The capital of Rowan's country is [MASK] .	Beijing
Rowan has a sister , played basketball and now lives in China and has traveled to France . The capital of Rowan's country is [MASK] .	Beijing
Rowan has a sister , played basketball , sang in a choir and now lives in China and has traveled to France . The capital of Rowan's country is [MASK] .	Beijing
Jack lives in China and has traveled to Indonesia . The capital of Jack's country is [MASK] .	Beijing
Jack has a sister and now lives in China and has traveled to Indonesia . The capital of Jack's country is [MASK] .	Beijing
Jack has a sister , played basketball and now lives in China and has traveled to Indonesia . The capital of Jack's country is [MASK] .	Beijing
Jack has a sister , played basketball , sang in a choir and now lives in China and has traveled to Indonesia . The capital of Jack's country is [MASK] .	Beijing
Daniel lives in China and has traveled to Poland . The capital of Daniel's country is [MASK] .	Beijing
Daniel has a sister and now lives in China and has traveled to Poland . The capital of Daniel's country is [MASK] .	Beijing
Daniel has a sister , played basketball and now lives in China and has traveled to Poland . The capital of Daniel's country is [MASK] .	Beijing
Daniel has a sister , played basketball , sang in a choir and now lives in China and has traveled to Poland . The capital of Daniel's country is [MASK] .	Beijing
Jack lives in Finland and has traveled to Chile . The capital of Jack's country is [MASK] .	Helsinki
Jack has a sister and now lives in Finland and has traveled to Chile . The capital of Jack's country is [MASK] .	Helsinki
Jack has a sister , played basketball and now lives in Finland and has traveled to Chile . The capital of Jack's country is [MASK] .	Helsinki
Jack has a sister , played basketball , sang in a choir and now lives in Finland and has traveled to Chile . The capital of Jack's country is [MASK] .	Helsinki
Daniel lives in Finland and has traveled to China . The capital of Daniel's country is [MASK] .	Helsinki
Daniel has a sister and now lives in Finland and has traveled to China . The capital of Daniel's country is [MASK] .	Helsinki
Daniel has a sister , played basketball and now lives in Finland and has traveled to China . The capital of Daniel's country is [MASK] .	Helsinki
Daniel has a sister , played basketball , sang in a choir and now lives in Finland and has traveled to China . The capital of Daniel's country is [MASK] .	Helsinki
Jake lives in Finland and has traveled to France . The capital of Jake's country is [MASK] .	Helsinki
Jake has a sister and now lives in Finland and has traveled to France . The capital of Jake's country is [MASK] .	Helsinki
Jake has a sister , played basketball and now lives in Finland and has traveled to France . The capital of Jake's country is [MASK] .	Helsinki
Jake has a sister , played basketball , sang in a choir and now lives in Finland and has traveled to France . The capital of Jake's country is [MASK] .	Helsinki
Joe lives in Finland and has traveled to Indonesia . The capital of Joe's country is [MASK] .	Helsinki
Joe has a sister and now lives in Finland and has traveled to Indonesia . The capital of Joe's country is [MASK] .	Helsinki
Joe has a sister , played basketball and now lives in Finland and has traveled to Indonesia . The capital of Joe's country is [MASK] .	Helsinki
Joe has a sister , played basketball , sang in a choir and now lives in Finland and has traveled to Indonesia . The capital of Joe's country is [MASK] .	Helsinki
Jack lives in Finland and has traveled to Poland . The capital of Jack's country is [MASK] .	Helsinki
Jack has a sister and now lives in Finland and has traveled to Poland . The capital of Jack's country is [MASK] .	Helsinki
Jack has a sister , played basketball and now lives in Finland and has traveled to Poland . The capital of Jack's country is [MASK] .	Helsinki
Jack has a sister , played basketball , sang in a choir and now lives in Finland and has traveled to Poland . The capital of Jack's country is [MASK] .	Helsinki
Rowan lives in France and has traveled to Chile . The capital of Rowan's country is [MASK] .	Paris
Rowan has a sister and now lives in France and has traveled to Chile . The capital of Rowan's country is [MASK] .	Paris
Rowan has a sister , played basketball and now lives in France and has traveled to Chile . The capital of Rowan's country is [MASK] .	Paris
Rowan has a sister , played basketball , sang in a choir and now lives in France and has traveled to Chile . The capital of Rowan's country is [MASK] .	Paris
Sebastian lives in France and has traveled to China . The capital of Sebastian's country is [MASK] .	Paris
Sebastian has a sister and now lives in France and has traveled to China . The capital of Sebastian's country is [MASK] .	Paris
Sebastian has a sister , played basketball and now lives in France and has traveled to China . The capital of Sebastian's country is [MASK] .	Paris
Sebastian has a sister , played basketball , sang in a choir and now lives in France and has traveled to China . The capital of Sebastian's country is [MASK] .	Paris
Rowan lives in France and has traveled to Finland . The capital of Rowan's country is [MASK] .	Paris
Rowan has a sister and now lives in France and has traveled to Finland . The capital of Rowan's country is [MASK] .	Paris
Rowan has a sister , played basketball and now lives in France and has traveled to Finland . The capital of Rowan's country is [MASK] .	Paris
Rowan has a sister , played basketball , sang in a choir and now lives in France and has traveled to Finland . The capital of Rowan's country is [MASK] .	Paris
Joe lives in France and has traveled to Indonesia . The capital of Joe's country is [MASK] .	Paris
Joe has a sister and now lives in France and has traveled to Indonesia . The capital of Joe's country is [MASK] .	Paris
Joe has a sister , played basketball and now lives in France and has traveled to Indonesia . The capital of Joe's country is [MASK] .	Paris
Joe has a sister , played basketball , sang in a choir and now lives in France and has traveled to Indonesia . The capital of Joe's country is [MASK] .	Paris
Sebastian lives in France and has traveled to Poland . The capital of Sebastian's country is [MASK] .	Paris
Sebastian has a sister and now lives in France and has traveled to Poland . The capital of Sebastian's country is [MASK] .	Paris
Sebastian has a sister , played basketball and now lives in France and has traveled to Poland . The capital of Sebastian's country is [MASK] .	Paris
Sebastian has a sister , played basketball , sang in a choir and now lives in France and has traveled to Poland . The capital of Sebastian's country is [MASK] .	Paris
John lives in Indonesia and has traveled to Chile . The capital of John's country is [MASK] .	Jakarta
John has a sister and now lives in Indonesia and has traveled to Chile . The capital of John's country is [MASK] .	Jakarta
John has a sister , played basketball and now lives in Indonesia and has traveled to Chile . The capital of John's country is [MASK] .	Jakarta
John has a sister , played basketball , sang in a choir and now lives in Indonesia and has traveled to Chile . The capital of John's country is [MASK] .	Jakarta
Jack lives in Indonesia and has traveled to China . The capital of Jack's country is [MASK] .	Jakarta
Jack has a sister and now lives in Indonesia and has traveled to China . The capital of Jack's country is [MASK] .	Jakarta
Jack has a sister , played basketball and now lives in Indonesia and has traveled to China . The capital of Jack's country is [MASK] .	Jakarta
Jack has a sister , played basketball , sang in a choir and now lives in Indonesia and has traveled to China . The capital of Jack's country is [MASK] .	Jakarta
John lives in Indonesia and has traveled to Finland . The capital of John's country is [MASK] .	Jakarta
John has a sister and now lives in Indonesia and has traveled to Finland . The capital of John's country is [MASK] .	Jakarta
John has a sister , played basketball and now lives in Indonesia and has traveled to Finland . The capital of John's country is [MASK] .	Jakarta
John has a sister , played basketball , sang in a choir and now lives in Indonesia and has traveled to Finland . The capital of John's country is [MASK] .	Jakarta
Jack lives in Indonesia and has traveled to France . The capital of Jack's country is [MASK] .	Jakarta
Jack has a sister and now lives in Indonesia and has traveled to France . The capital of Jack's country is [MASK] .	Jakarta
Jack has a sister , played basketball and now lives in Indonesia and has traveled to France . The capital of Jack's country is [MASK] .	Jakarta
Jack has a sister , played basketball , sang in a choir and now lives in Indonesia and has traveled to France . The capital of Jack's country is [MASK] .	Jakarta
Sebastian lives in Indonesia and has traveled to Poland . The capital of Sebastian's country is [MASK] .	Jakarta
Sebastian has a sister and now lives in Indonesia and has traveled to Poland . The capital of Sebastian's country is [MASK] .	Jakarta
Sebastian has a sister , played basketball and now lives in Indonesia and has traveled to Poland . The capital of Sebastian's country is [MASK] .	Jakarta
Sebastian has a sister , played basketball , sang in a choir and now lives in Indonesia and has traveled to Poland . The capital of Sebastian's country is [MASK] .	Jakarta
John lives in Poland and has traveled to Chile . The capital of John's country is [MASK] .	Warsaw
John has a sister and now lives in Poland and has traveled to Chile . The capital of John's country is [MASK] .	Warsaw
John has a sister , played basketball and now lives in Poland and has traveled to Chile . The capital of John's country is [MASK] .	Warsaw
John has a sister , played basketball , sang in a choir and now lives in Poland and has traveled to Chile . The capital of John's country is [MASK] .	Warsaw
Jack lives in Poland and has traveled to China . The capital of Jack's country is [MASK] .	Warsaw
Jack has a sister and now lives in Poland and has traveled to China . The capital of Jack's country is [MASK] .	Warsaw
Jack has a sister , played basketball and now lives in Poland and has traveled to China . The capital of Jack's country is [MASK] .	Warsaw
