sentence	target_occupation
Rowan has a sister , played basketball and now works as a florist , John likes to buy glasses , Jack likes to buy bread , and Sebastian likes to buy meat . For his job , Rowan sells [MASK] .	flowers
Rowan has a sister , played basketball , sang in a choir and now works as a florist , John likes to buy glasses , Jack likes to buy bread , and Sebastian likes to buy meat . For his job , Rowan sells [MASK] .	flowers
Jake works as a florist , Joe likes to buy glasses , John likes to buy bread , and Daniel likes to buy fish . For his job , Jake sells [MASK] .	flowers
Jake has a sister and now works as a florist , Joe likes to buy glasses , John likes to buy bread , and Daniel likes to buy fish . For his job , Jake sells [MASK] .	flowers
Jake has a sister , played basketball and now works as a florist , Joe likes to buy glasses , John likes to buy bread , and Daniel likes to buy fish . For his job , Jake sells [MASK] .	flowers
Jake has a sister , played basketball , sang in a choir and now works as a florist , Joe likes to buy glasses , John likes to buy bread , and Daniel likes to buy fish . For his job , Jake sells [MASK] .	flowers
Daniel works as a florist , Rowan likes to buy glasses , Joe likes to buy bread , and Jake likes to buy paintings . For his job , Daniel sells [MASK] .	flowers
Daniel has a sister and now works as a florist , Rowan likes to buy glasses , Joe likes to buy bread , and Jake likes to buy paintings . For his job , Daniel sells [MASK] .	flowers
Daniel has a sister , played basketball and now works as a florist , Rowan likes to buy glasses , Joe likes to buy bread , and Jake likes to buy paintings . For his job , Daniel sells [MASK] .	flowers
Daniel has a sister , played basketball , sang in a choir and now works as a florist , Rowan likes to buy glasses , Joe likes to buy bread , and Jake likes to buy paintings . For his job , Daniel sells [MASK] .	flowers
Jack works as a florist , Jake likes to buy glasses , John likes to buy fish , and Joe likes to buy meat . For his job , Jack sells [MASK] .	flowers
Jack has a sister and now works as a florist , Jake likes to buy glasses , John likes to buy fish , and Joe likes to buy meat . For his job , Jack sells [MASK] .	flowers
Jack has a sister , played basketball and now works as a florist , Jake likes to buy glasses , John likes to buy fish , and Joe likes to buy meat . For his job , Jack sells [MASK] .	flowers
Jack has a sister , played basketball , sang in a choir and now works as a florist , Jake likes to buy glasses , John likes to buy fish , and Joe likes to buy meat . For his job , Jack sells [MASK] .	flowers
Daniel works as a florist , Rowan likes to buy glasses , Joe likes to buy fish , and Jake likes to buy bread . For his job , Daniel sells [MASK] .	flowers
Daniel has a sister and now works as a florist , Rowan likes to buy glasses , Joe likes to buy fish , and Jake likes to buy bread . For his job , Daniel sells [MASK] .	flowers
Daniel has a sister , played basketball and now works as a florist , Rowan likes to buy glasses , Joe likes to buy fish , and Jake likes to buy bread . For his job , Daniel sells [MASK] .	flowers
Daniel has a sister , played basketball , sang in a choir and now works as a florist , Rowan likes to buy glasses , Joe likes to buy fish , and Jake likes to buy bread . For his job , Daniel sells [MASK] .	flowers
Joe works as a florist , Jake likes to buy glasses , Daniel likes to buy fish , and John likes to buy paintings . For his job , Joe sells [MASK] .	flowers
Joe has a sister and now works as a florist , Jake likes to buy glasses , Daniel likes to buy fish , and John likes to buy paintings . For his job , Joe sells [MASK] .	flowers
Joe has a sister , played basketball and now works as a florist , Jake likes to buy glasses , Daniel likes to buy fish , and John likes to buy paintings . For his job , Joe sells [MASK] .	flowers
Joe has a sister , played basketball , sang in a choir and now works as a florist , Jake likes to buy glasses , Daniel likes to buy fish , and John likes to buy paintings . For his job , Joe sells [MASK] .	flowers
Joe works as a florist , John likes to buy glasses , Jack likes to buy paintings , and Sebastian likes to buy meat . For his job , Joe sells [MASK] .	flowers
Joe has a sister and now works as a florist , John likes to buy glasses , Jack likes to buy paintings , and Sebastian likes to buy meat . For his job , Joe sells [MASK] .	flowers
Joe has a sister , played basketball and now works as a florist , John likes to buy glasses , Jack likes to buy paintings , and Sebastian likes to buy meat . For his job , Joe sells [MASK] .	flowers
Joe has a sister , played basketball , sang in a choir and now works as a florist , John likes to buy glasses , Jack likes to buy paintings , and Sebastian likes to buy meat . For his job , Joe sells [MASK] .	flowers
Daniel works as a florist , Jake likes to buy glasses , John likes to buy paintings , and Jack likes to buy bread . For his job , Daniel sells [MASK] .	flowers
Daniel has a sister and now works as a florist , Jake likes to buy glasses , John likes to buy paintings , and Jack likes to buy bread . For his job , Daniel sells [MASK] .	flowers
Daniel has a sister , played basketball and now works as a florist , Jake likes to buy glasses , John likes to buy paintings , and Jack likes to buy bread . For his job , Daniel sells [MASK] .	flowers
Daniel has a sister , played basketball , sang in a choir and now works as a florist , Jake likes to buy glasses , John likes to buy paintings , and Jack likes to buy bread . For his job , Daniel sells [MASK] .	flowers
Jack works as a florist , Daniel likes to buy glasses , Sebastian likes to buy paintings , and Joe likes to buy fish . For his job , Jack sells [MASK] .	flowers
Jack has a sister and now works as a florist , Daniel likes to buy glasses , Sebastian likes to buy paintings , and Joe likes to buy fish . For his job , Jack sells [MASK] .	flowers
Jack has a sister , played basketball and now works as a florist , Daniel likes to buy glasses , Sebastian likes to buy paintings , and Joe likes to buy fish . For his job , Jack sells [MASK] .	flowers
Jack has a sister , played basketball , sang in a choir and now works as a florist , Daniel likes to buy glasses , Sebastian likes to buy paintings , and Joe likes to buy fish . For his job , Jack sells [MASK] .	flowers
Rowan works as a florist , Sebastian likes to buy meat , Daniel likes to buy glasses , and John likes to buy bread . For his job , Rowan sells [MASK] .	flowers
Rowan has a sister and now works as a florist , Sebastian likes to buy meat , Daniel likes to buy glasses , and John likes to buy bread . For his job , Rowan sells [MASK] .	flowers
Rowan has a sister , played basketball and now works as a florist , Sebastian likes to buy meat , Daniel likes to buy glasses , and John likes to buy bread . For his job , Rowan sells [MASK] .	flowers
Rowan has a sister , played basketball , sang in a choir and now works as a florist , Sebastian likes to buy meat , Daniel likes to buy glasses , and John likes to buy bread . For his job , Rowan sells [MASK] .	flowers
Jack works as a florist , Rowan likes to buy meat , Sebastian likes to buy glasses , and Joe likes to buy fish . For his job , Jack sells [MASK] .	flowers
Jack has a sister and now works as a florist , Rowan likes to buy meat , Sebastian likes to buy glasses , and Joe likes to buy fish . For his job , Jack sells [MASK] .	flowers
Jack has a sister , played basketball and now works as a florist , Rowan likes to buy meat , Sebastian likes to buy glasses , and Joe likes to buy fish . For his job , Jack sells [MASK] .	flowers
Jack has a sister , played basketball , sang in a choir and now works as a florist , Rowan likes to buy meat , Sebastian likes to buy glasses , and Joe likes to buy fish . For his job , Jack sells [MASK] .	flowers
Jack works as a florist , Joe likes to buy meat , John likes to buy glasses , and Sebastian likes to buy paintings . For his job , Jack sells [MASK] .	flowers
Jack has a sister and now works as a florist , Joe likes to buy meat , John likes to buy glasses , and Sebastian likes to buy paintings . For his job , Jack sells [MASK] .	flowers
Jack has a sister , played basketball and now works as a florist , Joe likes to buy meat , John likes to buy glasses , and Sebastian likes to buy paintings . For his job , Jack sells [MASK] .	flowers
Jack has a sister , played basketball , sang in a choir and now works as a florist , Joe likes to buy meat , John likes to buy glasses , and Sebastian likes to buy paintings . For his job , Jack sells [MASK] .	flowers
Rowan works as a florist , Daniel likes to buy meat , Jake likes to buy bread , and John likes to buy glasses . For his job , Rowan sells [MASK] .	flowers
Rowan has a sister and now works as a florist , Daniel likes to buy meat , Jake likes to buy bread , and John likes to buy glasses . For his job , Rowan sells [MASK] .	flowers
Rowan has a sister , played basketball and now works as a florist , Daniel likes to buy meat , Jake likes to buy bread , and John likes to buy glasses . For his job , Rowan sells [MASK] .	flowers
Rowan has a sister , played basketball , sang in a choir and now works as a florist , Daniel likes to buy meat , Jake likes to buy bread , and John likes to buy glasses . For his job , Rowan sells [MASK] .	flowers
Joe works as a florist , Jack likes to buy meat , Jake likes to buy bread , and Sebastian likes to buy fish . For his job , Joe sells [MASK] .	flowers
Joe has a sister and now works as a florist , Jack likes to buy meat , Jake likes to buy bread , and Sebastian likes to buy fish . For his job , Joe sells [MASK] .	flowers
Joe has a sister , played basketball and now works as a florist , Jack likes to buy meat , Jake likes to buy bread , and Sebastian likes to buy fish . For his job , Joe sells [MASK] .	flowers
Joe has a sister , played basketball , sang in a choir and now works as a florist , Jack likes to buy meat , Jake likes to buy bread , and Sebastian likes to buy fish . For his job , Joe sells [MASK] .	flowers
Jake works as a florist , Rowan likes to buy meat , Jack likes to buy bread , and John likes to buy paintings . For his job , Jake sells [MASK] .	flowers
Jake has a sister and now works as a florist , Rowan likes to buy meat , Jack likes to buy bread , and John likes to buy paintings . For his job , Jake sells [MASK] .	flowers
Jake has a sister , played basketball and now works as a florist , Rowan likes to buy meat , Jack likes to buy bread , and John likes to buy paintings . For his job , Jake sells [MASK] .	flowers
Jake has a sister , played basketball , sang in a choir and now works as a florist , Rowan likes to buy meat , Jack likes to buy bread , and John likes to buy paintings . For his job , Jake sells [MASK] .	flowers
Jake works as a florist , Sebastian likes to buy meat , Rowan likes to buy fish , and Daniel likes to buy glasses . For his job , Jake sells [MASK] .	flowers
Jake has a sister and now works as a florist , Sebastian likes to buy meat , Rowan likes to buy fish , and Daniel likes to buy glasses . For his job , Jake sells [MASK] .	flowers
Jake has a sister , played basketball and now works as a florist , Sebastian likes to buy meat , Rowan likes to buy fish , and Daniel likes to buy glasses . For his job , Jake sells [MASK] .	flowers
Jake has a sister , played basketball , sang in a choir and now works as a florist , Sebastian likes to buy meat , Rowan likes to buy fish , and Daniel likes to buy glasses . For his job , Jake sells [MASK] .	flowers
Sebastian works as a florist , Joe likes to buy meat , John likes to buy fish , and Daniel likes to buy bread . For his job , Sebastian sells [MASK] .	flowers
Sebastian has a sister and now works as a florist , Joe likes to buy meat , John likes to buy fish , and Daniel likes to buy bread . For his job , Sebastian sells [MASK] .	flowers
Sebastian has a sister , played basketball and now works as a florist , Joe likes to buy meat , John likes to buy fish , and Daniel likes to buy bread . For his job , Sebastian sells [MASK] .	flowers
Sebastian has a sister , played basketball , sang in a choir and now works as a florist , Joe likes to buy meat , John likes to buy fish , and Daniel likes to buy bread . For his job , Sebastian sells [MASK] .	flowers
John works as a florist , Jack likes to buy meat , Daniel likes to buy fish , and Joe likes to buy paintings . For his job , John sells [MASK] .	flowers
John has a sister and now works as a florist , Jack likes to buy meat , Daniel likes to buy fish , and Joe likes to buy paintings . For his job , John sells [MASK] .	flowers
John has a sister , played basketball and now works as a florist , Jack likes to buy meat , Daniel likes to buy fish , and Joe likes to buy paintings . For his job , John sells [MASK] .	flowers
John has a sister , played basketball , sang in a choir and now works as a florist , Jack likes to buy meat , Daniel likes to buy fish , and Joe likes to buy paintings . For his job , John sells [MASK] .	flowers
Rowan works as a florist , Jake likes to buy meat , Sebastian likes to buy paintings , and Joe likes to buy glasses . For his job , Rowan sells [MASK] .	flowers
Rowan has a sister and now works as a florist , Jake likes to buy meat , Sebastian likes to buy paintings , and Joe likes to buy glasses . For his job , Rowan sells [MASK] .	flowers
Rowan has a sister , played basketball and now works as a florist , Jake likes to buy meat , Sebastian likes to buy paintings , and Joe likes to buy glasses . For his job , Rowan sells [MASK] .	flowers
Rowan has a sister , played basketball , sang in a choir and now works as a florist , Jake likes to buy meat , Sebastian likes to buy paintings , and Joe likes to buy glasses . For his job , Rowan sells [MASK] .	flowers
Daniel works as a florist , Joe likes to buy meat , John likes to buy paintings , and Rowan likes to buy bread . For his job , Daniel sells [MASK] .	flowers
Daniel has a sister and now works as a florist , Joe likes to buy meat , John likes to buy paintings , and Rowan likes to buy bread . For his job , Daniel sells [MASK] .	flowers
Daniel has a sister , played basketball and now works as a florist , Joe likes to buy meat , John likes to buy paintings , and Rowan likes to buy bread . For his job , Daniel sells [MASK] .	flowers
Daniel has a sister , played basketball , sang in a choir and now works as a florist , Joe likes to buy meat , John likes to buy paintings , and Rowan likes to buy bread . For his job , Daniel sells [MASK] .	flowers
Sebastian works as a florist , Joe likes to buy meat , Rowan likes to buy paintings , and John likes to buy fish . For his job , Sebastian sells [MASK] .	flowers
Sebastian has a sister and now works as a florist , Joe likes to buy meat , Rowan likes to buy paintings , and John likes to buy fish . For his job , Sebastian sells [MASK] .	flowers
Sebastian has a sister , played basketball and now works as a florist , Joe likes to buy meat , Rowan likes to buy paintings , and John likes to buy fish . For his job , Sebastian sells [MASK] .	flowers
Sebastian has a sister , played basketball , sang in a choir and now works as a florist , Joe likes to buy meat , Rowan likes to buy paintings , and John likes to buy fish . For his job , Sebastian sells [MASK] .	flowers
Joe works as a florist , John likes to buy bread , Sebastian likes to buy glasses , and Daniel likes to buy meat . For his job , Joe sells [MASK] .	flowers
Joe has a sister and now works as a florist , John likes to buy bread , Sebastian likes to buy glasses , and Daniel likes to buy meat . For his job , Joe sells [MASK] .	flowers
Joe has a sister , played basketball and now works as a florist , John likes to buy bread , Sebastian likes to buy glasses , and Daniel likes to buy meat . For his job , Joe sells [MASK] .	flowers
Joe has a sister , played basketball , sang in a choir and now works as a florist , John likes to buy bread , Sebastian likes to buy glasses , and Daniel likes to buy meat . For his job , Joe sells [MASK] .	flowers
Daniel works as a florist , Sebastian likes to buy bread , John likes to buy glasses , and Jack likes to buy fish . For his job , Daniel sells [MASK] .	flowers
Daniel has a sister and now works as a florist , Sebastian likes to buy bread , John likes to buy glasses , and Jack likes to buy fish . For his job , Daniel sells [MASK] .	flowers
Daniel has a sister , played basketball and now works as a florist , Sebastian likes to buy bread , John likes to buy glasses , and Jack likes to buy fish . For his job , Daniel sells [MASK] .	flowers
Daniel has a sister , played basketball , sang in a choir and now works as a florist , Sebastian likes to buy bread , John likes to buy glasses , and Jack likes to buy fish . For his job , Daniel sells [MASK] .	flowers
Jack works as a florist , Joe likes to buy bread , Jake likes to buy glasses , and Sebastian likes to buy paintings . For his job , Jack sells [MASK] .	flowers
Jack has a sister and now works as a florist , Joe likes to buy bread , Jake likes to buy glasses , and Sebastian likes to buy paintings . For his job , Jack sells [MASK] .	flowers
Jack has a sister , played basketball and now works as a florist , Joe likes to buy bread , Jake likes to buy glasses , and Sebastian likes to buy paintings . For his job , Jack sells [MASK] .	flowers
Jack has a sister , played basketball , sang in a choir and now works as a florist , Joe likes to buy bread , Jake likes to buy glasses , and Sebastian likes to buy paintings . For his job , Jack sells [MASK] .	flowers
Sebastian works as a florist , Joe likes to buy bread , John likes to buy meat , and Daniel likes to buy glasses . For his job , Sebastian sells [MASK] .	flowers
Sebastian has a sister and now works as a florist , Joe likes to buy bread , John likes to buy meat , and Daniel likes to buy glasses . For his job , Sebastian sells [MASK] .	flowers
Sebastian has a sister , played basketball and now works as a florist , Joe likes to buy bread , John likes to buy meat , and Daniel likes to buy glasses . For his job , Sebastian sells [MASK] .	flowers
Sebastian has a sister , played basketball , sang in a choir and now works as a florist , Joe likes to buy bread , John likes to buy meat , and Daniel likes to buy glasses . For his job , Sebastian sells [MASK] .	flowers
Daniel works as a florist , Rowan likes to buy bread , Jack likes to buy meat , and Joe likes to buy fish . For his job , Daniel sells [MASK] .	flowers
Daniel has a sister and now works as a florist , Rowan likes to buy bread , Jack likes to buy meat , and Joe likes to buy fish . For his job , Daniel sells [MASK] .	flowers
Daniel has a sister , played basketball and now works as a florist , Rowan likes to buy bread , Jack likes to buy meat , and Joe likes to buy fish . For his job , Daniel sells [MASK] .	flowers
Daniel has a sister , played basketball , sang in a choir and now works as a florist , Rowan likes to buy bread , Jack likes to buy meat , and Joe likes to buy fish . For his job , Daniel sells [MASK] .	flowers
Rowan works as a florist , John likes to buy bread , Jack likes to buy meat , and Sebastian likes to buy paintings . For his job , Rowan sells [MASK] .	flowers
Rowan has a sister and now works as a florist , John likes to buy bread , Jack likes to buy meat , and Sebastian likes to buy paintings . For his job , Rowan sells [MASK] .	flowers
Rowan has a sister , played basketball and now works as a florist , John likes to buy bread , Jack likes to buy meat , and Sebastian likes to buy paintings . For his job , Rowan sells [MASK] .	flowers
Rowan has a sister , played basketball , sang in a choir and now works as a florist , John likes to buy bread , Jack likes to buy meat , and Sebastian likes to buy paintings . For his job , Rowan sells [MASK] .	flowers
Jack works as a florist , Jake likes to buy bread , Sebastian likes to buy fish , and Daniel likes to buy glasses . For his job , Jack sells [MASK] .	flowers
Jack has a sister and now works as a florist , Jake likes to buy bread , Sebastian likes to buy fish , and Daniel likes to buy glasses . For his job , Jack sells [MASK] .	flowers
Jack has a sister , played basketball and now works as a florist , Jake likes to buy bread , Sebastian likes to buy fish , and Daniel likes to buy glasses . For his job , Jack sells [MASK] .	flowers
Jack has a sister , played basketball , sang in a choir and now works as a florist , Jake likes to buy bread , Sebastian likes to buy fish , and Daniel likes to buy glasses . For his job , Jack sells [MASK] .	flowers
Joe works as a florist , Sebastian likes to buy bread , Jake likes to buy fish , and Rowan likes to buy meat . For his job , Joe sells [MASK] .	flowers
Joe has a sister and now works as a florist , Sebastian likes to buy bread , Jake likes to buy fish , and Rowan likes to buy meat . For his job , Joe sells [MASK] .	flowers
Joe has a sister , played basketball and now works as a florist , Sebastian likes to buy bread , Jake likes to buy fish , and Rowan likes to buy meat . For his job , Joe sells [MASK] .	flowers
Joe has a sister , played basketball , sang in a choir and now works as a florist , Sebastian likes to buy bread , Jake likes to buy fish , and Rowan likes to buy meat . For his job , Joe sells [MASK] .	flowers
Jake works as a florist , Joe likes to buy bread , Daniel likes to buy fish , and Jack likes to buy paintings . For his job , Jake sells [MASK] .	flowers
Jake has a sister and now works as a florist , Joe likes to buy bread , Daniel likes to buy fish , and Jack likes to buy paintings . For his job , Jake sells [MASK] .	flowers
Jake has a sister , played basketball and now works as a florist , Joe likes to buy bread , Daniel likes to buy fish , and Jack likes to buy paintings . For his job , Jake sells [MASK] .	flowers
Jake has a sister , played basketball , sang in a choir and now works as a florist , Joe likes to buy bread , Daniel likes to buy fish , and Jack likes to buy paintings . For his job , Jake sells [MASK] .	flowers
Rowan works as a florist , John likes to buy bread , Jack likes to buy paintings , and Sebastian likes to buy glasses . For his job , Rowan sells [MASK] .	flowers
Rowan has a sister and now works as a florist , John likes to buy bread , Jack likes to buy paintings , and Sebastian likes to buy glasses . For his job , Rowan sells [MASK] .	flowers
Rowan has a sister , played basketball and now works as a florist , John likes to buy bread , Jack likes to buy paintings , and Sebastian likes to buy glasses . For his job , Rowan sells [MASK] .	flowers
Rowan has a sister , played basketball , sang in a choir and now works as a florist , John likes to buy bread , Jack likes to buy paintings , and Sebastian likes to buy glasses . For his job , Rowan sells [MASK] .	flowers
John works as a florist , Jake likes to buy bread , Sebastian likes to buy paintings , and Daniel likes to buy meat . For his job , John sells [MASK] .	flowers
John has a sister and now works as a florist , Jake likes to buy bread , Sebastian likes to buy paintings , and Daniel likes to buy meat . For his job , John sells [MASK] .	flowers
John has a sister , played basketball and now works as a florist , Jake likes to buy bread , Sebastian likes to buy paintings , and Daniel likes to buy meat . For his job , John sells [MASK] .	flowers
John has a sister , played basketball , sang in a choir and now works as a florist , Jake likes to buy bread , Sebastian likes to buy paintings , and Daniel likes to buy meat . For his job , John sells [MASK] .	flowers
Sebastian works as a florist , John likes to buy bread , Joe likes to buy paintings , and Jack likes to buy fish . For his job , Sebastian sells [MASK] .	flowers
Sebastian has a sister and now works as a florist , John likes to buy bread , Joe likes to buy paintings , and Jack likes to buy fish . For his job , Sebastian sells [MASK] .	flowers
Sebastian has a sister , played basketball and now works as a florist , John likes to buy bread , Joe likes to buy paintings , and Jack likes to buy fish . For his job , Sebastian sells [MASK] .	flowers
Sebastian has a sister , played basketball , sang in a choir and now works as a florist , John likes to buy bread , Joe likes to buy paintings , and Jack likes to buy fish . For his job , Sebastian sells [MASK] .	flowers
Sebastian works as a florist , Joe likes to buy fish , John likes to buy glasses , and Rowan likes to buy meat . For his job , Sebastian sells [MASK] .	flowers
Sebastian has a sister and now works as a florist , Joe likes to buy fish , John likes to buy glasses , and Rowan likes to buy meat . For his job , Sebastian sells [MASK] .	flowers
Sebastian has a sister , played basketball and now works as a florist , Joe likes to buy fish , John likes to buy glasses , and Rowan likes to buy meat . For his job , Sebastian sells [MASK] .	flowers
Sebastian has a sister , played basketball , sang in a choir and now works as a florist , Joe likes to buy fish , John likes to buy glasses , and Rowan likes to buy meat . For his job , Sebastian sells [MASK] .	flowers
Daniel works as a florist , Joe likes to buy fish , Jake likes to buy glasses , and Sebastian likes to buy bread . For his job , Daniel sells [MASK] .	flowers
Daniel has a sister and now works as a florist , Joe likes to buy fish , Jake likes to buy glasses , and Sebastian likes to buy bread . For his job , Daniel sells [MASK] .	flowers
Daniel has a sister , played basketball and now works as a florist , Joe likes to buy fish , Jake likes to buy glasses , and Sebastian likes to buy bread . For his job , Daniel sells [MASK] .	flowers
Daniel has a sister , played basketball , sang in a choir and now works as a florist , Joe likes to buy fish , Jake likes to buy glasses , and Sebastian likes to buy bread . For his job , Daniel sells [MASK] .	flowers
Rowan works as a florist , John likes to buy fish , Joe likes to buy glasses , and Jake likes to buy paintings . For his job , Rowan sells [MASK] .	flowers
Rowan has a sister and now works as a florist , John likes to buy fish , Joe likes to buy glasses , and Jake likes to buy paintings . For his job , Rowan sells [MASK] .	flowers
Rowan has a sister , played basketball and now works as a florist , John likes to buy fish , Joe likes to buy glasses , and Jake likes to buy paintings . For his job , Rowan sells [MASK] .	flowers
Rowan has a sister , played basketball , sang in a choir and now works as a florist , John likes to buy fish , Joe likes to buy glasses , and Jake likes to buy paintings . For his job , Rowan sells [MASK] .	flowers
John works as a florist , Daniel likes to buy fish , Jake likes to buy meat , and Jack likes to buy glasses . For his job , John sells [MASK] .	flowers
John has a sister and now works as a florist , Daniel likes to buy fish , Jake likes to buy meat , and Jack likes to buy glasses . For his job , John sells [MASK] .	flowers
John has a sister , played basketball and now works as a florist , Daniel likes to buy fish , Jake likes to buy meat , and Jack likes to buy glasses . For his job , John sells [MASK] .	flowers
John has a sister , played basketball , sang in a choir and now works as a florist , Daniel likes to buy fish , Jake likes to buy meat , and Jack likes to buy glasses . For his job , John sells [MASK] .	flowers
Joe works as a florist , Jack likes to buy fish , Daniel likes to buy meat , and Sebastian likes to buy bread . For his job , Joe sells [MASK] .	flowers
Joe has a sister and now works as a florist , Jack likes to buy fish , Daniel likes to buy meat , and Sebastian likes to buy bread . For his job , Joe sells [MASK] .	flowers
Joe has a sister , played basketball and now works as a florist , Jack likes to buy fish , Daniel likes to buy meat , and Sebastian likes to buy bread . For his job , Joe sells [MASK] .	flowers
Joe has a sister , played basketball , sang in a choir and now works as a florist , Jack likes to buy fish , Daniel likes to buy meat , and Sebastian likes to buy bread . For his job , Joe sells [MASK] .	flowers
John works as a florist , Joe likes to buy fish , Sebastian likes to buy meat , and Jack likes to buy paintings . For his job , John sells [MASK] .	flowers
John has a sister and now works as a florist , Joe likes to buy fish , Sebastian likes to buy meat , and Jack likes to buy paintings . For his job , John sells [MASK] .	flowers
John has a sister , played basketball and now works as a florist , Joe likes to buy fish , Sebastian likes to buy meat , and Jack likes to buy paintings . For his job , John sells [MASK] .	flowers
John has a sister , played basketball , sang in a choir and now works as a florist , Joe likes to buy fish , Sebastian likes to buy meat , and Jack likes to buy paintings . For his job , John sells [MASK] .	flowers
John works as a florist , Jake likes to buy fish , Jack likes to buy bread , and Daniel likes to buy glasses . For his job , John sells [MASK] .	flowers
John has a sister and now works as a florist , Jake likes to buy fish , Jack likes to buy bread , and Daniel likes to buy glasses . For his job , John sells [MASK] .	flowers
John has a sister , played basketball and now works as a florist , Jake likes to buy fish , Jack likes to buy bread , and Daniel likes to buy glasses . For his job , John sells [MASK] .	flowers
John has a sister , played basketball , sang in a choir and now works as a florist , Jake likes to buy fish , Jack likes to buy bread , and Daniel likes to buy glasses . For his job , John sells [MASK] .	flowers
Jack works as a florist , Joe likes to buy fish , Jake likes to buy bread , and John likes to buy meat . For his job , Jack sells [MASK] .	flowers
Jack has a sister and now works as a florist , Joe likes to buy fish , Jake likes to buy bread , and John likes to buy meat . For his job , Jack sells [MASK] .	flowers
Jack has a sister , played basketball and now works as a florist , Joe likes to buy fish , Jake likes to buy bread , and John likes to buy meat . For his job , Jack sells [MASK] .	flowers
Jack has a sister , played basketball , sang in a choir and now works as a florist , Joe likes to buy fish , Jake likes to buy bread , and John likes to buy meat . For his job , Jack sells [MASK] .	flowers
Daniel works as a florist , Rowan likes to buy fish , Jack likes to buy bread , and John likes to buy paintings . For his job , Daniel sells [MASK] .	flowers
Daniel has a sister and now works as a florist , Rowan likes to buy fish , Jack likes to buy bread , and John likes to buy paintings . For his job , Daniel sells [MASK] .	flowers
Daniel has a sister , played basketball and now works as a florist , Rowan likes to buy fish , Jack likes to buy bread , and John likes to buy paintings . For his job , Daniel sells [MASK] .	flowers
Daniel has a sister , played basketball , sang in a choir and now works as a florist , Rowan likes to buy fish , Jack likes to buy bread , and John likes to buy paintings . For his job , Daniel sells [MASK] .	flowers
John works as a florist , Daniel likes to buy fish , Rowan likes to buy paintings , and Sebastian likes to buy glasses . For his job , John sells [MASK] .	flowers
John has a sister and now works as a florist , Daniel likes to buy fish , Rowan likes to buy paintings , and Sebastian likes to buy glasses . For his job , John sells [MASK] .	flowers
John has a sister , played basketball and now works as a florist , Daniel likes to buy fish , Rowan likes to buy paintings , and Sebastian likes to buy glasses . For his job , John sells [MASK] .	flowers
John has a sister , played basketball , sang in a choir and now works as a florist , Daniel likes to buy fish , Rowan likes to buy paintings , and Sebastian likes to buy glasses . For his job , John sells [MASK] .	flowers
Jack works as a florist , Daniel likes to buy fish , Rowan likes to buy paintings , and Sebastian likes to buy meat . For his job , Jack sells [MASK] .	flowers
Jack has a sister and now works as a florist , Daniel likes to buy fish , Rowan likes to buy paintings , and Sebastian likes to buy meat . For his job , Jack sells [MASK] .	flowers
Jack has a sister , played basketball and now works as a florist , Daniel likes to buy fish , Rowan likes to buy paintings , and Sebastian likes to buy meat . For his job , Jack sells [MASK] .	flowers
Jack has a sister , played basketball , sang in a choir and now works as a florist , Daniel likes to buy fish , Rowan likes to buy paintings , and Sebastian likes to buy meat . For his job , Jack sells [MASK] .	flowers
John works as a florist , Joe likes to buy fish , Daniel likes to buy paintings , and Jack likes to buy bread . For his job , John sells [MASK] .	flowers
John has a sister and now works as a florist , Joe likes to buy fish , Daniel likes to buy paintings , and Jack likes to buy bread . For his job , John sells [MASK] .	flowers
John has a sister , played basketball and now works as a florist , Joe likes to buy fish , Daniel likes to buy paintings , and Jack likes to buy bread . For his job , John sells [MASK] .	flowers
John has a sister , played basketball , sang in a choir and now works as a florist , Joe likes to buy fish , Daniel likes to buy paintings , and Jack likes to buy bread . For his job , John sells [MASK] .	flowers
John works as a florist , Sebastian likes to buy paintings , Rowan likes to buy glasses , and Jake likes to buy meat . For his job , John sells [MASK] .	flowers
John has a sister and now works as a florist , Sebastian likes to buy paintings , Rowan likes to buy glasses , and Jake likes to buy meat . For his job , John sells [MASK] .	flowers
John has a sister , played basketball and now works as a florist , Sebastian likes to buy paintings , Rowan likes to buy glasses , and Jake likes to buy meat . For his job , John sells [MASK] .	flowers
John has a sister , played basketball , sang in a choir and now works as a florist , Sebastian likes to buy paintings , Rowan likes to buy glasses , and Jake likes to buy meat . For his job , John sells [MASK] .	flowers
John works as a florist , Daniel likes to buy paintings , Joe likes to buy glasses , and Rowan likes to buy bread . For his job , John sells [MASK] .	flowers
John has a sister and now works as a florist , Daniel likes to buy paintings , Joe likes to buy glasses , and Rowan likes to buy bread . For his job , John sells [MASK] .	flowers
John has a sister , played basketball and now works as a florist , Daniel likes to buy paintings , Joe likes to buy glasses , and Rowan likes to buy bread . For his job , John sells [MASK] .	flowers
John has a sister , played basketball , sang in a choir and now works as a florist , Daniel likes to buy paintings , Joe likes to buy glasses , and Rowan likes to buy bread . For his job , John sells [MASK] .	flowers
Rowan works as a florist , Sebastian likes to buy paintings , Joe likes to buy glasses , and Daniel likes to buy fish . For his job , Rowan sells [MASK] .	flowers
Rowan has a sister and now works as a florist , Sebastian likes to buy paintings , Joe likes to buy glasses , and Daniel likes to buy fish . For his job , Rowan sells [MASK] .	flowers
Rowan has a sister , played basketball and now works as a florist , Sebastian likes to buy paintings , Joe likes to buy glasses , and Daniel likes to buy fish . For his job , Rowan sells [MASK] .	flowers
