sentence	target_occupation
John knows that Sebastian works as an optician , Daniel works as a butcher and Rowan works as a painter , and he himself works as a florist , has a sister and played basketball . For his job , John sells [MASK] .	flowers
John knows that Sebastian works as an optician , Daniel works as a butcher and Rowan works as a painter , and he himself works as a florist , has a sister , played basketball and sang in a choir . For his job , John sells [MASK] .	flowers
Joe knows that Jack works as an optician , John works as a baker and Rowan works as a butcher , and he himself works as a florist . For his job , Joe sells [MASK] .	flowers
Joe knows that Jack works as an optician , John works as a baker and Rowan works as a butcher , and he himself works as a florist and has a sister . For his job , Joe sells [MASK] .	flowers
Joe knows that Jack works as an optician , John works as a baker and Rowan works as a butcher , and he himself works as a florist , has a sister and played basketball . For his job , Joe sells [MASK] .	flowers
Joe knows that Jack works as an optician , John works as a baker and Rowan works as a butcher , and he himself works as a florist , has a sister , played basketball and sang in a choir . For his job , Joe sells [MASK] .	flowers
Sebastian knows that Rowan works as an optician , Jake works as a baker and Joe works as a fisherman , and he himself works as a florist . For his job , Sebastian sells [MASK] .	flowers
Sebastian knows that Rowan works as an optician , Jake works as a baker and Joe works as a fisherman , and he himself works as a florist and has a sister . For his job , Sebastian sells [MASK] .	flowers
Sebastian knows that Rowan works as an optician , Jake works as a baker and Joe works as a fisherman , and he himself works as a florist , has a sister and played basketball . For his job , Sebastian sells [MASK] .	flowers
Sebastian knows that Rowan works as an optician , Jake works as a baker and Joe works as a fisherman , and he himself works as a florist , has a sister , played basketball and sang in a choir . For his job , Sebastian sells [MASK] .	flowers
John knows that Jack works as an optician , Daniel works as a baker and Jake works as a painter , and he himself works as a florist . For his job , John sells [MASK] .	flowers
John knows that Jack works as an optician , Daniel works as a baker and Jake works as a painter , and he himself works as a florist and has a sister . For his job , John sells [MASK] .	flowers
John knows that Jack works as an optician , Daniel works as a baker and Jake works as a painter , and he himself works as a florist , has a sister and played basketball . For his job , John sells [MASK] .	flowers
John knows that Jack works as an optician , Daniel works as a baker and Jake works as a painter , and he himself works as a florist , has a sister , played basketball and sang in a choir . For his job , John sells [MASK] .	flowers
Jack knows that Joe works as an optician , Sebastian works as a fisherman and Daniel works as a butcher , and he himself works as a florist . For his job , Jack sells [MASK] .	flowers
Jack knows that Joe works as an optician , Sebastian works as a fisherman and Daniel works as a butcher , and he himself works as a florist and has a sister . For his job , Jack sells [MASK] .	flowers
Jack knows that Joe works as an optician , Sebastian works as a fisherman and Daniel works as a butcher , and he himself works as a florist , has a sister and played basketball . For his job , Jack sells [MASK] .	flowers
Jack knows that Joe works as an optician , Sebastian works as a fisherman and Daniel works as a butcher , and he himself works as a florist , has a sister , played basketball and sang in a choir . For his job , Jack sells [MASK] .	flowers
Jake knows that Jack works as an optician , John works as a fisherman and Rowan works as a baker , and he himself works as a florist . For his job , Jake sells [MASK] .	flowers
Jake knows that Jack works as an optician , John works as a fisherman and Rowan works as a baker , and he himself works as a florist and has a sister . For his job , Jake sells [MASK] .	flowers
Jake knows that Jack works as an optician , John works as a fisherman and Rowan works as a baker , and he himself works as a florist , has a sister and played basketball . For his job , Jake sells [MASK] .	flowers
Jake knows that Jack works as an optician , John works as a fisherman and Rowan works as a baker , and he himself works as a florist , has a sister , played basketball and sang in a choir . For his job , Jake sells [MASK] .	flowers
John knows that Daniel works as an optician , Joe works as a fisherman and Jack works as a painter , and he himself works as a florist . For his job , John sells [MASK] .	flowers
John knows that Daniel works as an optician , Joe works as a fisherman and Jack works as a painter , and he himself works as a florist and has a sister . For his job , John sells [MASK] .	flowers
John knows that Daniel works as an optician , Joe works as a fisherman and Jack works as a painter , and he himself works as a florist , has a sister and played basketball . For his job , John sells [MASK] .	flowers
John knows that Daniel works as an optician , Joe works as a fisherman and Jack works as a painter , and he himself works as a florist , has a sister , played basketball and sang in a choir . For his job , John sells [MASK] .	flowers
Daniel knows that Sebastian works as an optician , Rowan works as a painter and Jake works as a butcher , and he himself works as a florist . For his job , Daniel sells [MASK] .	flowers
Daniel knows that Sebastian works as an optician , Rowan works as a painter and Jake works as a butcher , and he himself works as a florist and has a sister . For his job , Daniel sells [MASK] .	flowers
Daniel knows that Sebastian works as an optician , Rowan works as a painter and Jake works as a butcher , and he himself works as a florist , has a sister and played basketball . For his job , Daniel sells [MASK] .	flowers
Daniel knows that Sebastian works as an optician , Rowan works as a painter and Jake works as a butcher , and he himself works as a florist , has a sister , played basketball and sang in a choir . For his job , Daniel sells [MASK] .	flowers
Daniel knows that Joe works as an optician , Jack works as a painter and John works as a baker , and he himself works as a florist . For his job , Daniel sells [MASK] .	flowers
Daniel knows that Joe works as an optician , Jack works as a painter and John works as a baker , and he himself works as a florist and has a sister . For his job , Daniel sells [MASK] .	flowers
Daniel knows that Joe works as an optician , Jack works as a painter and John works as a baker , and he himself works as a florist , has a sister and played basketball . For his job , Daniel sells [MASK] .	flowers
Daniel knows that Joe works as an optician , Jack works as a painter and John works as a baker , and he himself works as a florist , has a sister , played basketball and sang in a choir . For his job , Daniel sells [MASK] .	flowers
John knows that Jack works as an optician , Daniel works as a painter and Joe works as a fisherman , and he himself works as a florist . For his job , John sells [MASK] .	flowers
John knows that Jack works as an optician , Daniel works as a painter and Joe works as a fisherman , and he himself works as a florist and has a sister . For his job , John sells [MASK] .	flowers
John knows that Jack works as an optician , Daniel works as a painter and Joe works as a fisherman , and he himself works as a florist , has a sister and played basketball . For his job , John sells [MASK] .	flowers
John knows that Jack works as an optician , Daniel works as a painter and Joe works as a fisherman , and he himself works as a florist , has a sister , played basketball and sang in a choir . For his job , John sells [MASK] .	flowers
Jake knows that Rowan works as a butcher , Jack works as an optician and Daniel works as a baker , and he himself works as a florist . For his job , Jake sells [MASK] .	flowers
Jake knows that Rowan works as a butcher , Jack works as an optician and Daniel works as a baker , and he himself works as a florist and has a sister . For his job , Jake sells [MASK] .	flowers
Jake knows that Rowan works as a butcher , Jack works as an optician and Daniel works as a baker , and he himself works as a florist , has a sister and played basketball . For his job , Jake sells [MASK] .	flowers
Jake knows that Rowan works as a butcher , Jack works as an optician and Daniel works as a baker , and he himself works as a florist , has a sister , played basketball and sang in a choir . For his job , Jake sells [MASK] .	flowers
Sebastian knows that John works as a butcher , Jack works as an optician and Rowan works as a fisherman , and he himself works as a florist . For his job , Sebastian sells [MASK] .	flowers
Sebastian knows that John works as a butcher , Jack works as an optician and Rowan works as a fisherman , and he himself works as a florist and has a sister . For his job , Sebastian sells [MASK] .	flowers
Sebastian knows that John works as a butcher , Jack works as an optician and Rowan works as a fisherman , and he himself works as a florist , has a sister and played basketball . For his job , Sebastian sells [MASK] .	flowers
Sebastian knows that John works as a butcher , Jack works as an optician and Rowan works as a fisherman , and he himself works as a florist , has a sister , played basketball and sang in a choir . For his job , Sebastian sells [MASK] .	flowers
Jake knows that Jack works as a butcher , John works as an optician and Rowan works as a painter , and he himself works as a florist . For his job , Jake sells [MASK] .	flowers
Jake knows that Jack works as a butcher , John works as an optician and Rowan works as a painter , and he himself works as a florist and has a sister . For his job , Jake sells [MASK] .	flowers
Jake knows that Jack works as a butcher , John works as an optician and Rowan works as a painter , and he himself works as a florist , has a sister and played basketball . For his job , Jake sells [MASK] .	flowers
Jake knows that Jack works as a butcher , John works as an optician and Rowan works as a painter , and he himself works as a florist , has a sister , played basketball and sang in a choir . For his job , Jake sells [MASK] .	flowers
Jack knows that Daniel works as a butcher , Rowan works as a baker and Jake works as an optician , and he himself works as a florist . For his job , Jack sells [MASK] .	flowers
Jack knows that Daniel works as a butcher , Rowan works as a baker and Jake works as an optician , and he himself works as a florist and has a sister . For his job , Jack sells [MASK] .	flowers
Jack knows that Daniel works as a butcher , Rowan works as a baker and Jake works as an optician , and he himself works as a florist , has a sister and played basketball . For his job , Jack sells [MASK] .	flowers
Jack knows that Daniel works as a butcher , Rowan works as a baker and Jake works as an optician , and he himself works as a florist , has a sister , played basketball and sang in a choir . For his job , Jack sells [MASK] .	flowers
Sebastian knows that Rowan works as a butcher , Jake works as a baker and Daniel works as a fisherman , and he himself works as a florist . For his job , Sebastian sells [MASK] .	flowers
Sebastian knows that Rowan works as a butcher , Jake works as a baker and Daniel works as a fisherman , and he himself works as a florist and has a sister . For his job , Sebastian sells [MASK] .	flowers
Sebastian knows that Rowan works as a butcher , Jake works as a baker and Daniel works as a fisherman , and he himself works as a florist , has a sister and played basketball . For his job , Sebastian sells [MASK] .	flowers
Sebastian knows that Rowan works as a butcher , Jake works as a baker and Daniel works as a fisherman , and he himself works as a florist , has a sister , played basketball and sang in a choir . For his job , Sebastian sells [MASK] .	flowers
John knows that Sebastian works as a butcher , Jake works as a baker and Daniel works as a painter , and he himself works as a florist . For his job , John sells [MASK] .	flowers
John knows that Sebastian works as a butcher , Jake works as a baker and Daniel works as a painter , and he himself works as a florist and has a sister . For his job , John sells [MASK] .	flowers
John knows that Sebastian works as a butcher , Jake works as a baker and Daniel works as a painter , and he himself works as a florist , has a sister and played basketball . For his job , John sells [MASK] .	flowers
John knows that Sebastian works as a butcher , Jake works as a baker and Daniel works as a painter , and he himself works as a florist , has a sister , played basketball and sang in a choir . For his job , John sells [MASK] .	flowers
Sebastian knows that Daniel works as a butcher , Jake works as a fisherman and John works as an optician , and he himself works as a florist . For his job , Sebastian sells [MASK] .	flowers
Sebastian knows that Daniel works as a butcher , Jake works as a fisherman and John works as an optician , and he himself works as a florist and has a sister . For his job , Sebastian sells [MASK] .	flowers
Sebastian knows that Daniel works as a butcher , Jake works as a fisherman and John works as an optician , and he himself works as a florist , has a sister and played basketball . For his job , Sebastian sells [MASK] .	flowers
Sebastian knows that Daniel works as a butcher , Jake works as a fisherman and John works as an optician , and he himself works as a florist , has a sister , played basketball and sang in a choir . For his job , Sebastian sells [MASK] .	flowers
John knows that Jack works as a butcher , Sebastian works as a fisherman and Rowan works as a baker , and he himself works as a florist . For his job , John sells [MASK] .	flowers
John knows that Jack works as a butcher , Sebastian works as a fisherman and Rowan works as a baker , and he himself works as a florist and has a sister . For his job , John sells [MASK] .	flowers
John knows that Jack works as a butcher , Sebastian works as a fisherman and Rowan works as a baker , and he himself works as a florist , has a sister and played basketball . For his job , John sells [MASK] .	flowers
John knows that Jack works as a butcher , Sebastian works as a fisherman and Rowan works as a baker , and he himself works as a florist , has a sister , played basketball and sang in a choir . For his job , John sells [MASK] .	flowers
Daniel knows that Joe works as a butcher , Rowan works as a fisherman and Sebastian works as a painter , and he himself works as a florist . For his job , Daniel sells [MASK] .	flowers
Daniel knows that Joe works as a butcher , Rowan works as a fisherman and Sebastian works as a painter , and he himself works as a florist and has a sister . For his job , Daniel sells [MASK] .	flowers
Daniel knows that Joe works as a butcher , Rowan works as a fisherman and Sebastian works as a painter , and he himself works as a florist , has a sister and played basketball . For his job , Daniel sells [MASK] .	flowers
Daniel knows that Joe works as a butcher , Rowan works as a fisherman and Sebastian works as a painter , and he himself works as a florist , has a sister , played basketball and sang in a choir . For his job , Daniel sells [MASK] .	flowers
Rowan knows that Jack works as a butcher , Jake works as a painter and John works as an optician , and he himself works as a florist . For his job , Rowan sells [MASK] .	flowers
Rowan knows that Jack works as a butcher , Jake works as a painter and John works as an optician , and he himself works as a florist and has a sister . For his job , Rowan sells [MASK] .	flowers
Rowan knows that Jack works as a butcher , Jake works as a painter and John works as an optician , and he himself works as a florist , has a sister and played basketball . For his job , Rowan sells [MASK] .	flowers
Rowan knows that Jack works as a butcher , Jake works as a painter and John works as an optician , and he himself works as a florist , has a sister , played basketball and sang in a choir . For his job , Rowan sells [MASK] .	flowers
Rowan knows that Joe works as a butcher , Jake works as a painter and Jack works as a baker , and he himself works as a florist . For his job , Rowan sells [MASK] .	flowers
Rowan knows that Joe works as a butcher , Jake works as a painter and Jack works as a baker , and he himself works as a florist and has a sister . For his job , Rowan sells [MASK] .	flowers
Rowan knows that Joe works as a butcher , Jake works as a painter and Jack works as a baker , and he himself works as a florist , has a sister and played basketball . For his job , Rowan sells [MASK] .	flowers
Rowan knows that Joe works as a butcher , Jake works as a painter and Jack works as a baker , and he himself works as a florist , has a sister , played basketball and sang in a choir . For his job , Rowan sells [MASK] .	flowers
Jack knows that Daniel works as a butcher , Sebastian works as a painter and Joe works as a fisherman , and he himself works as a florist . For his job , Jack sells [MASK] .	flowers
Jack knows that Daniel works as a butcher , Sebastian works as a painter and Joe works as a fisherman , and he himself works as a florist and has a sister . For his job , Jack sells [MASK] .	flowers
Jack knows that Daniel works as a butcher , Sebastian works as a painter and Joe works as a fisherman , and he himself works as a florist , has a sister and played basketball . For his job , Jack sells [MASK] .	flowers
Jack knows that Daniel works as a butcher , Sebastian works as a painter and Joe works as a fisherman , and he himself works as a florist , has a sister , played basketball and sang in a choir . For his job , Jack sells [MASK] .	flowers
Joe knows that Jake works as a baker , John works as an optician and Rowan works as a butcher , and he himself works as a florist . For his job , Joe sells [MASK] .	flowers
Joe knows that Jake works as a baker , John works as an optician and Rowan works as a butcher , and he himself works as a florist and has a sister . For his job , Joe sells [MASK] .	flowers
Joe knows that Jake works as a baker , John works as an optician and Rowan works as a butcher , and he himself works as a florist , has a sister and played basketball . For his job , Joe sells [MASK] .	flowers
Joe knows that Jake works as a baker , John works as an optician and Rowan works as a butcher , and he himself works as a florist , has a sister , played basketball and sang in a choir . For his job , Joe sells [MASK] .	flowers
Jake knows that Rowan works as a baker , Daniel works as an optician and Joe works as a fisherman , and he himself works as a florist . For his job , Jake sells [MASK] .	flowers
Jake knows that Rowan works as a baker , Daniel works as an optician and Joe works as a fisherman , and he himself works as a florist and has a sister . For his job , Jake sells [MASK] .	flowers
Jake knows that Rowan works as a baker , Daniel works as an optician and Joe works as a fisherman , and he himself works as a florist , has a sister and played basketball . For his job , Jake sells [MASK] .	flowers
Jake knows that Rowan works as a baker , Daniel works as an optician and Joe works as a fisherman , and he himself works as a florist , has a sister , played basketball and sang in a choir . For his job , Jake sells [MASK] .	flowers
Rowan knows that Joe works as a baker , Daniel works as an optician and Jake works as a painter , and he himself works as a florist . For his job , Rowan sells [MASK] .	flowers
Rowan knows that Joe works as a baker , Daniel works as an optician and Jake works as a painter , and he himself works as a florist and has a sister . For his job , Rowan sells [MASK] .	flowers
Rowan knows that Joe works as a baker , Daniel works as an optician and Jake works as a painter , and he himself works as a florist , has a sister and played basketball . For his job , Rowan sells [MASK] .	flowers
Rowan knows that Joe works as a baker , Daniel works as an optician and Jake works as a painter , and he himself works as a florist , has a sister , played basketball and sang in a choir . For his job , Rowan sells [MASK] .	flowers
Jake knows that John works as a baker , Joe works as a butcher and Sebastian works as an optician , and he himself works as a florist . For his job , Jake sells [MASK] .	flowers
Jake knows that John works as a baker , Joe works as a butcher and Sebastian works as an optician , and he himself works as a florist and has a sister . For his job , Jake sells [MASK] .	flowers
Jake knows that John works as a baker , Joe works as a butcher and Sebastian works as an optician , and he himself works as a florist , has a sister and played basketball . For his job , Jake sells [MASK] .	flowers
Jake knows that John works as a baker , Joe works as a butcher and Sebastian works as an optician , and he himself works as a florist , has a sister , played basketball and sang in a choir . For his job , Jake sells [MASK] .	flowers
Daniel knows that Sebastian works as a baker , Jack works as a butcher and Rowan works as a fisherman , and he himself works as a florist . For his job , Daniel sells [MASK] .	flowers
Daniel knows that Sebastian works as a baker , Jack works as a butcher and Rowan works as a fisherman , and he himself works as a florist and has a sister . For his job , Daniel sells [MASK] .	flowers
Daniel knows that Sebastian works as a baker , Jack works as a butcher and Rowan works as a fisherman , and he himself works as a florist , has a sister and played basketball . For his job , Daniel sells [MASK] .	flowers
Daniel knows that Sebastian works as a baker , Jack works as a butcher and Rowan works as a fisherman , and he himself works as a florist , has a sister , played basketball and sang in a choir . For his job , Daniel sells [MASK] .	flowers
Sebastian knows that Rowan works as a baker , Jack works as a butcher and John works as a painter , and he himself works as a florist . For his job , Sebastian sells [MASK] .	flowers
Sebastian knows that Rowan works as a baker , Jack works as a butcher and John works as a painter , and he himself works as a florist and has a sister . For his job , Sebastian sells [MASK] .	flowers
Sebastian knows that Rowan works as a baker , Jack works as a butcher and John works as a painter , and he himself works as a florist , has a sister and played basketball . For his job , Sebastian sells [MASK] .	flowers
Sebastian knows that Rowan works as a baker , Jack works as a butcher and John works as a painter , and he himself works as a florist , has a sister , played basketball and sang in a choir . For his job , Sebastian sells [MASK] .	flowers
Jake knows that Joe works as a baker , Sebastian works as a fisherman and Rowan works as an optician , and he himself works as a florist . For his job , Jake sells [MASK] .	flowers
Jake knows that Joe works as a baker , Sebastian works as a fisherman and Rowan works as an optician , and he himself works as a florist and has a sister . For his job , Jake sells [MASK] .	flowers
Jake knows that Joe works as a baker , Sebastian works as a fisherman and Rowan works as an optician , and he himself works as a florist , has a sister and played basketball . For his job , Jake sells [MASK] .	flowers
Jake knows that Joe works as a baker , Sebastian works as a fisherman and Rowan works as an optician , and he himself works as a florist , has a sister , played basketball and sang in a choir . For his job , Jake sells [MASK] .	flowers
Daniel knows that Jake works as a baker , Rowan works as a fisherman and Sebastian works as a butcher , and he himself works as a florist . For his job , Daniel sells [MASK] .	flowers
Daniel knows that Jake works as a baker , Rowan works as a fisherman and Sebastian works as a butcher , and he himself works as a florist and has a sister . For his job , Daniel sells [MASK] .	flowers
Daniel knows that Jake works as a baker , Rowan works as a fisherman and Sebastian works as a butcher , and he himself works as a florist , has a sister and played basketball . For his job , Daniel sells [MASK] .	flowers
Daniel knows that Jake works as a baker , Rowan works as a fisherman and Sebastian works as a butcher , and he himself works as a florist , has a sister , played basketball and sang in a choir . For his job , Daniel sells [MASK] .	flowers
Sebastian knows that Jack works as a baker , Joe works as a fisherman and Daniel works as a painter , and he himself works as a florist . For his job , Sebastian sells [MASK] .	flowers
Sebastian knows that Jack works as a baker , Joe works as a fisherman and Daniel works as a painter , and he himself works as a florist and has a sister . For his job , Sebastian sells [MASK] .	flowers
Sebastian knows that Jack works as a baker , Joe works as a fisherman and Daniel works as a painter , and he himself works as a florist , has a sister and played basketball . For his job , Sebastian sells [MASK] .	flowers
Sebastian knows that Jack works as a baker , Joe works as a fisherman and Daniel works as a painter , and he himself works as a florist , has a sister , played basketball and sang in a choir . For his job , Sebastian sells [MASK] .	flowers
Jack knows that Jake works as a baker , John works as a painter and Rowan works as an optician , and he himself works as a florist . For his job , Jack sells [MASK] .	flowers
Jack knows that Jake works as a baker , John works as a painter and Rowan works as an optician , and he himself works as a florist and has a sister . For his job , Jack sells [MASK] .	flowers
Jack knows that Jake works as a baker , John works as a painter and Rowan works as an optician , and he himself works as a florist , has a sister and played basketball . For his job , Jack sells [MASK] .	flowers
Jack knows that Jake works as a baker , John works as a painter and Rowan works as an optician , and he himself works as a florist , has a sister , played basketball and sang in a choir . For his job , Jack sells [MASK] .	flowers
Jack knows that Rowan works as a baker , John works as a painter and Daniel works as a butcher , and he himself works as a florist . For his job , Jack sells [MASK] .	flowers
Jack knows that Rowan works as a baker , John works as a painter and Daniel works as a butcher , and he himself works as a florist and has a sister . For his job , Jack sells [MASK] .	flowers
Jack knows that Rowan works as a baker , John works as a painter and Daniel works as a butcher , and he himself works as a florist , has a sister and played basketball . For his job , Jack sells [MASK] .	flowers
Jack knows that Rowan works as a baker , John works as a painter and Daniel works as a butcher , and he himself works as a florist , has a sister , played basketball and sang in a choir . For his job , Jack sells [MASK] .	flowers
Rowan knows that Daniel works as a baker , Jack works as a painter and Jake works as a fisherman , and he himself works as a florist . For his job , Rowan sells [MASK] .	flowers
Rowan knows that Daniel works as a baker , Jack works as a painter and Jake works as a fisherman , and he himself works as a florist and has a sister . For his job , Rowan sells [MASK] .	flowers
Rowan knows that Daniel works as a baker , Jack works as a painter and Jake works as a fisherman , and he himself works as a florist , has a sister and played basketball . For his job , Rowan sells [MASK] .	flowers
Rowan knows that Daniel works as a baker , Jack works as a painter and Jake works as a fisherman , and he himself works as a florist , has a sister , played basketball and sang in a choir . For his job , Rowan sells [MASK] .	flowers
Joe knows that Rowan works as a fisherman , Jack works as an optician and Jake works as a butcher , and he himself works as a florist . For his job , Joe sells [MASK] .	flowers
Joe knows that Rowan works as a fisherman , Jack works as an optician and Jake works as a butcher , and he himself works as a florist and has a sister . For his job , Joe sells [MASK] .	flowers
Joe knows that Rowan works as a fisherman , Jack works as an optician and Jake works as a butcher , and he himself works as a florist , has a sister and played basketball . For his job , Joe sells [MASK] .	flowers
Joe knows that Rowan works as a fisherman , Jack works as an optician and Jake works as a butcher , and he himself works as a florist , has a sister , played basketball and sang in a choir . For his job , Joe sells [MASK] .	flowers
Sebastian knows that Jack works as a fisherman , Rowan works as an optician and Joe works as a baker , and he himself works as a florist . For his job , Sebastian sells [MASK] .	flowers
Sebastian knows that Jack works as a fisherman , Rowan works as an optician and Joe works as a baker , and he himself works as a florist and has a sister . For his job , Sebastian sells [MASK] .	flowers
Sebastian knows that Jack works as a fisherman , Rowan works as an optician and Joe works as a baker , and he himself works as a florist , has a sister and played basketball . For his job , Sebastian sells [MASK] .	flowers
Sebastian knows that Jack works as a fisherman , Rowan works as an optician and Joe works as a baker , and he himself works as a florist , has a sister , played basketball and sang in a choir . For his job , Sebastian sells [MASK] .	flowers
Jake knows that Jack works as a fisherman , Rowan works as an optician and John works as a painter , and he himself works as a florist . For his job , Jake sells [MASK] .	flowers
Jake knows that Jack works as a fisherman , Rowan works as an optician and John works as a painter , and he himself works as a florist and has a sister . For his job , Jake sells [MASK] .	flowers
Jake knows that Jack works as a fisherman , Rowan works as an optician and John works as a painter , and he himself works as a florist , has a sister and played basketball . For his job , Jake sells [MASK] .	flowers
Jake knows that Jack works as a fisherman , Rowan works as an optician and John works as a painter , and he himself works as a florist , has a sister , played basketball and sang in a choir . For his job , Jake sells [MASK] .	flowers
Jake knows that Sebastian works as a fisherman , Jack works as a butcher and Joe works as an optician , and he himself works as a florist . For his job , Jake sells [MASK] .	flowers
Jake knows that Sebastian works as a fisherman , Jack works as a butcher and Joe works as an optician , and he himself works as a florist and has a sister . For his job , Jake sells [MASK] .	flowers
Jake knows that Sebastian works as a fisherman , Jack works as a butcher and Joe works as an optician , and he himself works as a florist , has a sister and played basketball . For his job , Jake sells [MASK] .	flowers
Jake knows that Sebastian works as a fisherman , Jack works as a butcher and Joe works as an optician , and he himself works as a florist , has a sister , played basketball and sang in a choir . For his job , Jake sells [MASK] .	flowers
Jack knows that Sebastian works as a fisherman , Jake works as a butcher and Joe works as a baker , and he himself works as a florist . For his job , Jack sells [MASK] .	flowers
Jack knows that Sebastian works as a fisherman , Jake works as a butcher and Joe works as a baker , and he himself works as a florist and has a sister . For his job , Jack sells [MASK] .	flowers
Jack knows that Sebastian works as a fisherman , Jake works as a butcher and Joe works as a baker , and he himself works as a florist , has a sister and played basketball . For his job , Jack sells [MASK] .	flowers
Jack knows that Sebastian works as a fisherman , Jake works as a butcher and Joe works as a baker , and he himself works as a florist , has a sister , played basketball and sang in a choir . For his job , Jack sells [MASK] .	flowers
John knows that Sebastian works as a fisherman , Daniel works as a butcher and Jack works as a painter , and he himself works as a florist . For his job , John sells [MASK] .	flowers
John knows that Sebastian works as a fisherman , Daniel works as a butcher and Jack works as a painter , and he himself works as a florist and has a sister . For his job , John sells [MASK] .	flowers
John knows that Sebastian works as a fisherman , Daniel works as a butcher and Jack works as a painter , and he himself works as a florist , has a sister and played basketball . For his job , John sells [MASK] .	flowers
John knows that Sebastian works as a fisherman , Daniel works as a butcher and Jack works as a painter , and he himself works as a florist , has a sister , played basketball and sang in a choir . For his job , John sells [MASK] .	flowers
Daniel knows that Rowan works as a fisherman , Joe works as a baker and Sebastian works as an optician , and he himself works as a florist . For his job , Daniel sells [MASK] .	flowers
Daniel knows that Rowan works as a fisherman , Joe works as a baker and Sebastian works as an optician , and he himself works as a florist and has a sister . For his job , Daniel sells [MASK] .	flowers
Daniel knows that Rowan works as a fisherman , Joe works as a baker and Sebastian works as an optician , and he himself works as a florist , has a sister and played basketball . For his job , Daniel sells [MASK] .	flowers
Daniel knows that Rowan works as a fisherman , Joe works as a baker and Sebastian works as an optician , and he himself works as a florist , has a sister , played basketball and sang in a choir . For his job , Daniel sells [MASK] .	flowers
Joe knows that Jake works as a fisherman , John works as a baker and Sebastian works as a butcher , and he himself works as a florist . For his job , Joe sells [MASK] .	flowers
Joe knows that Jake works as a fisherman , John works as a baker and Sebastian works as a butcher , and he himself works as a florist and has a sister . For his job , Joe sells [MASK] .	flowers
Joe knows that Jake works as a fisherman , John works as a baker and Sebastian works as a butcher , and he himself works as a florist , has a sister and played basketball . For his job , Joe sells [MASK] .	flowers
Joe knows that Jake works as a fisherman , John works as a baker and Sebastian works as a butcher , and he himself works as a florist , has a sister , played basketball and sang in a choir . For his job , Joe sells [MASK] .	flowers
Daniel knows that Joe works as a fisherman , John works as a baker and Jack works as a painter , and he himself works as a florist . For his job , Daniel sells [MASK] .	flowers
Daniel knows that Joe works as a fisherman , John works as a baker and Jack works as a painter , and he himself works as a florist and has a sister . For his job , Daniel sells [MASK] .	flowers
Daniel knows that Joe works as a fisherman , John works as a baker and Jack works as a painter , and he himself works as a florist , has a sister and played basketball . For his job , Daniel sells [MASK] .	flowers
Daniel knows that Joe works as a fisherman , John works as a baker and Jack works as a painter , and he himself works as a florist , has a sister , played basketball and sang in a choir . For his job , Daniel sells [MASK] .	flowers
John knows that Jack works as a fisherman , Joe works as a painter and Jake works as an optician , and he himself works as a florist . For his job , John sells [MASK] .	flowers
John knows that Jack works as a fisherman , Joe works as a painter and Jake works as an optician , and he himself works as a florist and has a sister . For his job , John sells [MASK] .	flowers
John knows that Jack works as a fisherman , Joe works as a painter and Jake works as an optician , and he himself works as a florist , has a sister and played basketball . For his job , John sells [MASK] .	flowers
John knows that Jack works as a fisherman , Joe works as a painter and Jake works as an optician , and he himself works as a florist , has a sister , played basketball and sang in a choir . For his job , John sells [MASK] .	flowers
Rowan knows that Jack works as a fisherman , Sebastian works as a painter and Daniel works as a butcher , and he himself works as a florist . For his job , Rowan sells [MASK] .	flowers
Rowan knows that Jack works as a fisherman , Sebastian works as a painter and Daniel works as a butcher , and he himself works as a florist and has a sister . For his job , Rowan sells [MASK] .	flowers
Rowan knows that Jack works as a fisherman , Sebastian works as a painter and Daniel works as a butcher , and he himself works as a florist , has a sister and played basketball . For his job , Rowan sells [MASK] .	flowers
Rowan knows that Jack works as a fisherman , Sebastian works as a painter and Daniel works as a butcher , and he himself works as a florist , has a sister , played basketball and sang in a choir . For his job , Rowan sells [MASK] .	flowers
Jake knows that Sebastian works as a fisherman , John works as a painter and Rowan works as a baker , and he himself works as a florist . For his job , Jake sells [MASK] .	flowers
Jake knows that Sebastian works as a fisherman , John works as a painter and Rowan works as a baker , and he himself works as a florist and has a sister . For his job , Jake sells [MASK] .	flowers
Jake knows that Sebastian works as a fisherman , John works as a painter and Rowan works as a baker , and he himself works as a florist , has a sister and played basketball . For his job , Jake sells [MASK] .	flowers
Jake knows that Sebastian works as a fisherman , John works as a painter and Rowan works as a baker , and he himself works as a florist , has a sister , played basketball and sang in a choir . For his job , Jake sells [MASK] .	flowers
Joe knows that Sebastian works as a painter , Daniel works as an optician and Jack works as a butcher , and he himself works as a florist . For his job , Joe sells [MASK] .	flowers
Joe knows that Sebastian works as a painter , Daniel works as an optician and Jack works as a butcher , and he himself works as a florist and has a sister . For his job , Joe sells [MASK] .	flowers
Joe knows that Sebastian works as a painter , Daniel works as an optician and Jack works as a butcher , and he himself works as a florist , has a sister and played basketball . For his job , Joe sells [MASK] .	flowers
Joe knows that Sebastian works as a painter , Daniel works as an optician and Jack works as a butcher , and he himself works as a florist , has a sister , played basketball and sang in a choir . For his job , Joe sells [MASK] .	flowers
Jake knows that Jack works as a painter , Sebastian works as an optician and Joe works as a baker , and he himself works as a florist . For his job , Jake sells [MASK] .	flowers
Jake knows that Jack works as a painter , Sebastian works as an optician and Joe works as a baker , and he himself works as a florist and has a sister . For his job , Jake sells [MASK] .	flowers
