sentence	target_occupation
Jake works as a butcher and likes to buy paintings and glasses . For his job , Jake sells [MASK] .	meat
Jake has a sister and now works as a butcher and likes to buy paintings and glasses . For his job , Jake sells [MASK] .	meat
Jake has a sister , played basketball and now works as a butcher and likes to buy paintings and glasses . For his job , Jake sells [MASK] .	meat
Jake has a sister , played basketball , sang in a choir and now works as a butcher and likes to buy paintings and glasses . For his job , Jake sells [MASK] .	meat
Rowan works as a butcher and likes to buy paintings and bread . For his job , Rowan sells [MASK] .	meat
Rowan has a sister and now works as a butcher and likes to buy paintings and bread . For his job , Rowan sells [MASK] .	meat
Rowan has a sister , played basketball and now works as a butcher and likes to buy paintings and bread . For his job , Rowan sells [MASK] .	meat
Rowan has a sister , played basketball , sang in a choir and now works as a butcher and likes to buy paintings and bread . For his job , Rowan sells [MASK] .	meat
Joe works as a butcher and likes to buy paintings and fish . For his job , Joe sells [MASK] .	meat
Joe has a sister and now works as a butcher and likes to buy paintings and fish . For his job , Joe sells [MASK] .	meat
Joe has a sister , played basketball and now works as a butcher and likes to buy paintings and fish . For his job , Joe sells [MASK] .	meat
Joe has a sister , played basketball , sang in a choir and now works as a butcher and likes to buy paintings and fish . For his job , Joe sells [MASK] .	meat
Sebastian works as a baker and likes to buy flowers and glasses . For his job , Sebastian sells [MASK] .	bread
Sebastian has a sister and now works as a baker and likes to buy flowers and glasses . For his job , Sebastian sells [MASK] .	bread
Sebastian has a sister , played basketball and now works as a baker and likes to buy flowers and glasses . For his job , Sebastian sells [MASK] .	bread
Sebastian has a sister , played basketball , sang in a choir and now works as a baker and likes to buy flowers and glasses . For his job , Sebastian sells [MASK] .	bread
Joe works as a baker and likes to buy flowers and meat . For his job , Joe sells [MASK] .	bread
Joe has a sister and now works as a baker and likes to buy flowers and meat . For his job , Joe sells [MASK] .	bread
Joe has a sister , played basketball and now works as a baker and likes to buy flowers and meat . For his job , Joe sells [MASK] .	bread
Joe has a sister , played basketball , sang in a choir and now works as a baker and likes to buy flowers and meat . For his job , Joe sells [MASK] .	bread
Jake works as a baker and likes to buy flowers and fish . For his job , Jake sells [MASK] .	bread
Jake has a sister and now works as a baker and likes to buy flowers and fish . For his job , Jake sells [MASK] .	bread
Jake has a sister , played basketball and now works as a baker and likes to buy flowers and fish . For his job , Jake sells [MASK] .	bread
Jake has a sister , played basketball , sang in a choir and now works as a baker and likes to buy flowers and fish . For his job , Jake sells [MASK] .	bread
Jake works as a baker and likes to buy flowers and paintings . For his job , Jake sells [MASK] .	bread
Jake has a sister and now works as a baker and likes to buy flowers and paintings . For his job , Jake sells [MASK] .	bread
Jake has a sister , played basketball and now works as a baker and likes to buy flowers and paintings . For his job , Jake sells [MASK] .	bread
Jake has a sister , played basketball , sang in a choir and now works as a baker and likes to buy flowers and paintings . For his job , Jake sells [MASK] .	bread
John works as a baker and likes to buy glasses and flowers . For his job , John sells [MASK] .	bread
John has a sister and now works as a baker and likes to buy glasses and flowers . For his job , John sells [MASK] .	bread
John has a sister , played basketball and now works as a baker and likes to buy glasses and flowers . For his job , John sells [MASK] .	bread
John has a sister , played basketball , sang in a choir and now works as a baker and likes to buy glasses and flowers . For his job , John sells [MASK] .	bread
Jake works as a baker and likes to buy glasses and meat . For his job , Jake sells [MASK] .	bread
Jake has a sister and now works as a baker and likes to buy glasses and meat . For his job , Jake sells [MASK] .	bread
Jake has a sister , played basketball and now works as a baker and likes to buy glasses and meat . For his job , Jake sells [MASK] .	bread
Jake has a sister , played basketball , sang in a choir and now works as a baker and likes to buy glasses and meat . For his job , Jake sells [MASK] .	bread
Joe works as a baker and likes to buy glasses and fish . For his job , Joe sells [MASK] .	bread
Joe has a sister and now works as a baker and likes to buy glasses and fish . For his job , Joe sells [MASK] .	bread
Joe has a sister , played basketball and now works as a baker and likes to buy glasses and fish . For his job , Joe sells [MASK] .	bread
Joe has a sister , played basketball , sang in a choir and now works as a baker and likes to buy glasses and fish . For his job , Joe sells [MASK] .	bread
Sebastian works as a baker and likes to buy glasses and paintings . For his job , Sebastian sells [MASK] .	bread
Sebastian has a sister and now works as a baker and likes to buy glasses and paintings . For his job , Sebastian sells [MASK] .	bread
Sebastian has a sister , played basketball and now works as a baker and likes to buy glasses and paintings . For his job , Sebastian sells [MASK] .	bread
Sebastian has a sister , played basketball , sang in a choir and now works as a baker and likes to buy glasses and paintings . For his job , Sebastian sells [MASK] .	bread
Rowan works as a baker and likes to buy meat and flowers . For his job , Rowan sells [MASK] .	bread
Rowan has a sister and now works as a baker and likes to buy meat and flowers . For his job , Rowan sells [MASK] .	bread
Rowan has a sister , played basketball and now works as a baker and likes to buy meat and flowers . For his job , Rowan sells [MASK] .	bread
Rowan has a sister , played basketball , sang in a choir and now works as a baker and likes to buy meat and flowers . For his job , Rowan sells [MASK] .	bread
John works as a baker and likes to buy meat and glasses . For his job , John sells [MASK] .	bread
John has a sister and now works as a baker and likes to buy meat and glasses . For his job , John sells [MASK] .	bread
John has a sister , played basketball and now works as a baker and likes to buy meat and glasses . For his job , John sells [MASK] .	bread
John has a sister , played basketball , sang in a choir and now works as a baker and likes to buy meat and glasses . For his job , John sells [MASK] .	bread
Jake works as a baker and likes to buy meat and fish . For his job , Jake sells [MASK] .	bread
Jake has a sister and now works as a baker and likes to buy meat and fish . For his job , Jake sells [MASK] .	bread
Jake has a sister , played basketball and now works as a baker and likes to buy meat and fish . For his job , Jake sells [MASK] .	bread
Jake has a sister , played basketball , sang in a choir and now works as a baker and likes to buy meat and fish . For his job , Jake sells [MASK] .	bread
Sebastian works as a baker and likes to buy meat and paintings . For his job , Sebastian sells [MASK] .	bread
Sebastian has a sister and now works as a baker and likes to buy meat and paintings . For his job , Sebastian sells [MASK] .	bread
Sebastian has a sister , played basketball and now works as a baker and likes to buy meat and paintings . For his job , Sebastian sells [MASK] .	bread
Sebastian has a sister , played basketball , sang in a choir and now works as a baker and likes to buy meat and paintings . For his job , Sebastian sells [MASK] .	bread
Jack works as a baker and likes to buy fish and flowers . For his job , Jack sells [MASK] .	bread
Jack has a sister and now works as a baker and likes to buy fish and flowers . For his job , Jack sells [MASK] .	bread
Jack has a sister , played basketball and now works as a baker and likes to buy fish and flowers . For his job , Jack sells [MASK] .	bread
Jack has a sister , played basketball , sang in a choir and now works as a baker and likes to buy fish and flowers . For his job , Jack sells [MASK] .	bread
Rowan works as a baker and likes to buy fish and glasses . For his job , Rowan sells [MASK] .	bread
Rowan has a sister and now works as a baker and likes to buy fish and glasses . For his job , Rowan sells [MASK] .	bread
Rowan has a sister , played basketball and now works as a baker and likes to buy fish and glasses . For his job , Rowan sells [MASK] .	bread
Rowan has a sister , played basketball , sang in a choir and now works as a baker and likes to buy fish and glasses . For his job , Rowan sells [MASK] .	bread
Sebastian works as a baker and likes to buy fish and meat . For his job , Sebastian sells [MASK] .	bread
Sebastian has a sister and now works as a baker and likes to buy fish and meat . For his job , Sebastian sells [MASK] .	bread
Sebastian has a sister , played basketball and now works as a baker and likes to buy fish and meat . For his job , Sebastian sells [MASK] .	bread
Sebastian has a sister , played basketball , sang in a choir and now works as a baker and likes to buy fish and meat . For his job , Sebastian sells [MASK] .	bread
John works as a baker and likes to buy fish and paintings . For his job , John sells [MASK] .	bread
John has a sister and now works as a baker and likes to buy fish and paintings . For his job , John sells [MASK] .	bread
John has a sister , played basketball and now works as a baker and likes to buy fish and paintings . For his job , John sells [MASK] .	bread
John has a sister , played basketball , sang in a choir and now works as a baker and likes to buy fish and paintings . For his job , John sells [MASK] .	bread
Jake works as a baker and likes to buy paintings and flowers . For his job , Jake sells [MASK] .	bread
Jake has a sister and now works as a baker and likes to buy paintings and flowers . For his job , Jake sells [MASK] .	bread
Jake has a sister , played basketball and now works as a baker and likes to buy paintings and flowers . For his job , Jake sells [MASK] .	bread
Jake has a sister , played basketball , sang in a choir and now works as a baker and likes to buy paintings and flowers . For his job , Jake sells [MASK] .	bread
Rowan works as a baker and likes to buy paintings and glasses . For his job , Rowan sells [MASK] .	bread
Rowan has a sister and now works as a baker and likes to buy paintings and glasses . For his job , Rowan sells [MASK] .	bread
Rowan has a sister , played basketball and now works as a baker and likes to buy paintings and glasses . For his job , Rowan sells [MASK] .	bread
Rowan has a sister , played basketball , sang in a choir and now works as a baker and likes to buy paintings and glasses . For his job , Rowan sells [MASK] .	bread
Daniel works as a baker and likes to buy paintings and meat . For his job , Daniel sells [MASK] .	bread
Daniel has a sister and now works as a baker and likes to buy paintings and meat . For his job , Daniel sells [MASK] .	bread
Daniel has a sister , played basketball and now works as a baker and likes to buy paintings and meat . For his job , Daniel sells [MASK] .	bread
Daniel has a sister , played basketball , sang in a choir and now works as a baker and likes to buy paintings and meat . For his job , Daniel sells [MASK] .	bread
Rowan works as a baker and likes to buy paintings and fish . For his job , Rowan sells [MASK] .	bread
Rowan has a sister and now works as a baker and likes to buy paintings and fish . For his job , Rowan sells [MASK] .	bread
Rowan has a sister , played basketball and now works as a baker and likes to buy paintings and fish . For his job , Rowan sells [MASK] .	bread
Rowan has a sister , played basketball , sang in a choir and now works as a baker and likes to buy paintings and fish . For his job , Rowan sells [MASK] .	bread
Rowan works as a fisherman and likes to buy flowers and glasses . For his job , Rowan sells [MASK] .	fish
Rowan has a sister and now works as a fisherman and likes to buy flowers and glasses . For his job , Rowan sells [MASK] .	fish
Rowan has a sister , played basketball and now works as a fisherman and likes to buy flowers and glasses . For his job , Rowan sells [MASK] .	fish
Rowan has a sister , played basketball , sang in a choir and now works as a fisherman and likes to buy flowers and glasses . For his job , Rowan sells [MASK] .	fish
Rowan works as a fisherman and likes to buy flowers and meat . For his job , Rowan sells [MASK] .	fish
Rowan has a sister and now works as a fisherman and likes to buy flowers and meat . For his job , Rowan sells [MASK] .	fish
Rowan has a sister , played basketball and now works as a fisherman and likes to buy flowers and meat . For his job , Rowan sells [MASK] .	fish
Rowan has a sister , played basketball , sang in a choir and now works as a fisherman and likes to buy flowers and meat . For his job , Rowan sells [MASK] .	fish
Daniel works as a fisherman and likes to buy flowers and bread . For his job , Daniel sells [MASK] .	fish
Daniel has a sister and now works as a fisherman and likes to buy flowers and bread . For his job , Daniel sells [MASK] .	fish
Daniel has a sister , played basketball and now works as a fisherman and likes to buy flowers and bread . For his job , Daniel sells [MASK] .	fish
Daniel has a sister , played basketball , sang in a choir and now works as a fisherman and likes to buy flowers and bread . For his job , Daniel sells [MASK] .	fish
Jack works as a fisherman and likes to buy flowers and paintings . For his job , Jack sells [MASK] .	fish
Jack has a sister and now works as a fisherman and likes to buy flowers and paintings . For his job , Jack sells [MASK] .	fish
Jack has a sister , played basketball and now works as a fisherman and likes to buy flowers and paintings . For his job , Jack sells [MASK] .	fish
Jack has a sister , played basketball , sang in a choir and now works as a fisherman and likes to buy flowers and paintings . For his job , Jack sells [MASK] .	fish
Jake works as a fisherman and likes to buy glasses and flowers . For his job , Jake sells [MASK] .	fish
Jake has a sister and now works as a fisherman and likes to buy glasses and flowers . For his job , Jake sells [MASK] .	fish
Jake has a sister , played basketball and now works as a fisherman and likes to buy glasses and flowers . For his job , Jake sells [MASK] .	fish
Jake has a sister , played basketball , sang in a choir and now works as a fisherman and likes to buy glasses and flowers . For his job , Jake sells [MASK] .	fish
John works as a fisherman and likes to buy glasses and meat . For his job , John sells [MASK] .	fish
John has a sister and now works as a fisherman and likes to buy glasses and meat . For his job , John sells [MASK] .	fish
John has a sister , played basketball and now works as a fisherman and likes to buy glasses and meat . For his job , John sells [MASK] .	fish
John has a sister , played basketball , sang in a choir and now works as a fisherman and likes to buy glasses and meat . For his job , John sells [MASK] .	fish
John works as a fisherman and likes to buy glasses and bread . For his job , John sells [MASK] .	fish
John has a sister and now works as a fisherman and likes to buy glasses and bread . For his job , John sells [MASK] .	fish
John has a sister , played basketball and now works as a fisherman and likes to buy glasses and bread . For his job , John sells [MASK] .	fish
John has a sister , played basketball , sang in a choir and now works as a fisherman and likes to buy glasses and bread . For his job , John sells [MASK] .	fish
Jake works as a fisherman and likes to buy glasses and paintings . For his job , Jake sells [MASK] .	fish
Jake has a sister and now works as a fisherman and likes to buy glasses and paintings . For his job , Jake sells [MASK] .	fish
Jake has a sister , played basketball and now works as a fisherman and likes to buy glasses and paintings . For his job , Jake sells [MASK] .	fish
Jake has a sister , played basketball , sang in a choir and now works as a fisherman and likes to buy glasses and paintings . For his job , Jake sells [MASK] .	fish
John works as a fisherman and likes to buy meat and flowers . For his job , John sells [MASK] .	fish
John has a sister and now works as a fisherman and likes to buy meat and flowers . For his job , John sells [MASK] .	fish
John has a sister , played basketball and now works as a fisherman and likes to buy meat and flowers . For his job , John sells [MASK] .	fish
John has a sister , played basketball , sang in a choir and now works as a fisherman and likes to buy meat and flowers . For his job , John sells [MASK] .	fish
Jake works as a fisherman and likes to buy meat and glasses . For his job , Jake sells [MASK] .	fish
Jake has a sister and now works as a fisherman and likes to buy meat and glasses . For his job , Jake sells [MASK] .	fish
Jake has a sister , played basketball and now works as a fisherman and likes to buy meat and glasses . For his job , Jake sells [MASK] .	fish
Jake has a sister , played basketball , sang in a choir and now works as a fisherman and likes to buy meat and glasses . For his job , Jake sells [MASK] .	fish
Sebastian works as a fisherman and likes to buy meat and bread . For his job , Sebastian sells [MASK] .	fish
Sebastian has a sister and now works as a fisherman and likes to buy meat and bread . For his job , Sebastian sells [MASK] .	fish
Sebastian has a sister , played basketball and now works as a fisherman and likes to buy meat and bread . For his job , Sebastian sells [MASK] .	fish
Sebastian has a sister , played basketball , sang in a choir and now works as a fisherman and likes to buy meat and bread . For his job , Sebastian sells [MASK] .	fish
Daniel works as a fisherman and likes to buy meat and paintings . For his job , Daniel sells [MASK] .	fish
Daniel has a sister and now works as a fisherman and likes to buy meat and paintings . For his job , Daniel sells [MASK] .	fish
Daniel has a sister , played basketball and now works as a fisherman and likes to buy meat and paintings . For his job , Daniel sells [MASK] .	fish
Daniel has a sister , played basketball , sang in a choir and now works as a fisherman and likes to buy meat and paintings . For his job , Daniel sells [MASK] .	fish
Jack works as a fisherman and likes to buy bread and flowers . For his job , Jack sells [MASK] .	fish
Jack has a sister and now works as a fisherman and likes to buy bread and flowers . For his job , Jack sells [MASK] .	fish
Jack has a sister , played basketball and now works as a fisherman and likes to buy bread and flowers . For his job , Jack sells [MASK] .	fish
Jack has a sister , played basketball , sang in a choir and now works as a fisherman and likes to buy bread and flowers . For his job , Jack sells [MASK] .	fish
Jack works as a fisherman and likes to buy bread and glasses . For his job , Jack sells [MASK] .	fish
Jack has a sister and now works as a fisherman and likes to buy bread and glasses . For his job , Jack sells [MASK] .	fish
Jack has a sister , played basketball and now works as a fisherman and likes to buy bread and glasses . For his job , Jack sells [MASK] .	fish
Jack has a sister , played basketball , sang in a choir and now works as a fisherman and likes to buy bread and glasses . For his job , Jack sells [MASK] .	fish
Jake works as a fisherman and likes to buy bread and meat . For his job , Jake sells [MASK] .	fish
Jake has a sister and now works as a fisherman and likes to buy bread and meat . For his job , Jake sells [MASK] .	fish
Jake has a sister , played basketball and now works as a fisherman and likes to buy bread and meat . For his job , Jake sells [MASK] .	fish
Jake has a sister , played basketball , sang in a choir and now works as a fisherman and likes to buy bread and meat . For his job , Jake sells [MASK] .	fish
Jake works as a fisherman and likes to buy bread and paintings . For his job , Jake sells [MASK] .	fish
Jake has a sister and now works as a fisherman and likes to buy bread and paintings . For his job , Jake sells [MASK] .	fish
Jake has a sister , played basketball and now works as a fisherman and likes to buy bread and paintings . For his job , Jake sells [MASK] .	fish
Jake has a sister , played basketball , sang in a choir and now works as a fisherman and likes to buy bread and paintings . For his job , Jake sells [MASK] .	fish
Rowan works as a fisherman and likes to buy paintings and flowers . For his job , Rowan sells [MASK] .	fish
Rowan has a sister and now works as a fisherman and likes to buy paintings and flowers . For his job , Rowan sells [MASK] .	fish
Rowan has a sister , played basketball and now works as a fisherman and likes to buy paintings and flowers . For his job , Rowan sells [MASK] .	fish
Rowan has a sister , played basketball , sang in a choir and now works as a fisherman and likes to buy paintings and flowers . For his job , Rowan sells [MASK] .	fish
Jake works as a fisherman and likes to buy paintings and glasses . For his job , Jake sells [MASK] .	fish
Jake has a sister and now works as a fisherman and likes to buy paintings and glasses . For his job , Jake sells [MASK] .	fish
Jake has a sister , played basketball and now works as a fisherman and likes to buy paintings and glasses . For his job , Jake sells [MASK] .	fish
Jake has a sister , played basketball , sang in a choir and now works as a fisherman and likes to buy paintings and glasses . For his job , Jake sells [MASK] .	fish
Jake works as a fisherman and likes to buy paintings and meat . For his job , Jake sells [MASK] .	fish
Jake has a sister and now works as a fisherman and likes to buy paintings and meat . For his job , Jake sells [MASK] .	fish
Jake has a sister , played basketball and now works as a fisherman and likes to buy paintings and meat . For his job , Jake sells [MASK] .	fish
Jake has a sister , played basketball , sang in a choir and now works as a fisherman and likes to buy paintings and meat . For his job , Jake sells [MASK] .	fish
Jake works as a fisherman and likes to buy paintings and bread . For his job , Jake sells [MASK] .	fish
Jake has a sister and now works as a fisherman and likes to buy paintings and bread . For his job , Jake sells [MASK] .	fish
Jake has a sister , played basketball and now works as a fisherman and likes to buy paintings and bread . For his job , Jake sells [MASK] .	fish
Jake has a sister , played basketball , sang in a choir and now works as a fisherman and likes to buy paintings and bread . For his job , Jake sells [MASK] .	fish
Sebastian works as a painter and likes to buy flowers and glasses . For his job , Sebastian sells [MASK] .	paintings
Sebastian has a sister and now works as a painter and likes to buy flowers and glasses . For his job , Sebastian sells [MASK] .	paintings
Sebastian has a sister , played basketball and now works as a painter and likes to buy flowers and glasses . For his job , Sebastian sells [MASK] .	paintings
Sebastian has a sister , played basketball , sang in a choir and now works as a painter and likes to buy flowers and glasses . For his job , Sebastian sells [MASK] .	paintings
Rowan works as a painter and likes to buy flowers and meat . For his job , Rowan sells [MASK] .	paintings
Rowan has a sister and now works as a painter and likes to buy flowers and meat . For his job , Rowan sells [MASK] .	paintings
Rowan has a sister , played basketball and now works as a painter and likes to buy flowers and meat . For his job , Rowan sells [MASK] .	paintings
Rowan has a sister , played basketball , sang in a choir and now works as a painter and likes to buy flowers and meat . For his job , Rowan sells [MASK] .	paintings
Daniel works as a painter and likes to buy flowers and bread . For his job , Daniel sells [MASK] .	paintings
Daniel has a sister and now works as a painter and likes to buy flowers and bread . For his job , Daniel sells [MASK] .	paintings
Daniel has a sister , played basketball and now works as a painter and likes to buy flowers and bread . For his job , Daniel sells [MASK] .	paintings
Daniel has a sister , played basketball , sang in a choir and now works as a painter and likes to buy flowers and bread . For his job , Daniel sells [MASK] .	paintings
Jack works as a painter and likes to buy flowers and fish . For his job , Jack sells [MASK] .	paintings
Jack has a sister and now works as a painter and likes to buy flowers and fish . For his job , Jack sells [MASK] .	paintings
Jack has a sister , played basketball and now works as a painter and likes to buy flowers and fish . For his job , Jack sells [MASK] .	paintings
Jack has a sister , played basketball , sang in a choir and now works as a painter and likes to buy flowers and fish . For his job , Jack sells [MASK] .	paintings
Joe works as a painter and likes to buy glasses and flowers . For his job , Joe sells [MASK] .	paintings
Joe has a sister and now works as a painter and likes to buy glasses and flowers . For his job , Joe sells [MASK] .	paintings
Joe has a sister , played basketball and now works as a painter and likes to buy glasses and flowers . For his job , Joe sells [MASK] .	paintings
Joe has a sister , played basketball , sang in a choir and now works as a painter and likes to buy glasses and flowers . For his job , Joe sells [MASK] .	paintings
Daniel works as a painter and likes to buy glasses and meat . For his job , Daniel sells [MASK] .	paintings
Daniel has a sister and now works as a painter and likes to buy glasses and meat . For his job , Daniel sells [MASK] .	paintings
Daniel has a sister , played basketball and now works as a painter and likes to buy glasses and meat . For his job , Daniel sells [MASK] .	paintings
Daniel has a sister , played basketball , sang in a choir and now works as a painter and likes to buy glasses and meat . For his job , Daniel sells [MASK] .	paintings
Joe works as a painter and likes to buy glasses and bread . For his job , Joe sells [MASK] .	paintings
Joe has a sister and now works as a painter and likes to buy glasses and bread . For his job , Joe sells [MASK] .	paintings
Joe has a sister , played basketball and now works as a painter and likes to buy glasses and bread . For his job , Joe sells [MASK] .	paintings
Joe has a sister , played basketball , sang in a choir and now works as a painter and likes to buy glasses and bread . For his job , Joe sells [MASK] .	paintings
Jack works as a painter and likes to buy glasses and fish . For his job , Jack sells [MASK] .	paintings
Jack has a sister and now works as a painter and likes to buy glasses and fish . For his job , Jack sells [MASK] .	paintings
Jack has a sister , played basketball and now works as a painter and likes to buy glasses and fish . For his job , Jack sells [MASK] .	paintings
Jack has a sister , played basketball , sang in a choir and now works as a painter and likes to buy glasses and fish . For his job , Jack sells [MASK] .	paintings
Joe works as a painter and likes to buy meat and flowers . For his job , Joe sells [MASK] .	paintings
Joe has a sister and now works as a painter and likes to buy meat and flowers . For his job , Joe sells [MASK] .	paintings
Joe has a sister , played basketball and now works as a painter and likes to buy meat and flowers . For his job , Joe sells [MASK] .	paintings
Joe has a sister , played basketball , sang in a choir and now works as a painter and likes to buy meat and flowers . For his job , Joe sells [MASK] .	paintings
Jake works as a painter and likes to buy meat and glasses . For his job , Jake sells [MASK] .	paintings
Jake has a sister and now works as a painter and likes to buy meat and glasses . For his job , Jake sells [MASK] .	paintings
Jake has a sister , played basketball and now works as a painter and likes to buy meat and glasses . For his job , Jake sells [MASK] .	paintings
Jake has a sister , played basketball , sang in a choir and now works as a painter and likes to buy meat and glasses . For his job , Jake sells [MASK] .	paintings
Rowan works as a painter and likes to buy meat and bread . For his job , Rowan sells [MASK] .	paintings
Rowan has a sister and now works as a painter and likes to buy meat and bread . For his job , Rowan sells [MASK] .	paintings
Rowan has a sister , played basketball and now works as a painter and likes to buy meat and bread . For his job , Rowan sells [MASK] .	paintings
Rowan has a sister , played basketball , sang in a choir and now works as a painter and likes to buy meat and bread . For his job , Rowan sells [MASK] .	paintings
Daniel works as a painter and likes to buy meat and fish . For his job , Daniel sells [MASK] .	paintings
Daniel has a sister and now works as a painter and likes to buy meat and fish . For his job , Daniel sells [MASK] .	paintings
Daniel has a sister , played basketball and now works as a painter and likes to buy meat and fish . For his job , Daniel sells [MASK] .	paintings
Daniel has a sister , played basketball , sang in a choir and now works as a painter and likes to buy meat and fish . For his job , Daniel sells [MASK] .	paintings
Daniel works as a painter and likes to buy bread and flowers . For his job , Daniel sells [MASK] .	paintings
Daniel has a sister and now works as a painter and likes to buy bread and flowers . For his job , Daniel sells [MASK] .	paintings
Daniel has a sister , played basketball and now works as a painter and likes to buy bread and flowers . For his job , Daniel sells [MASK] .	paintings
Daniel has a sister , played basketball , sang in a choir and now works as a painter and likes to buy bread and flowers . For his job , Daniel sells [MASK] .	paintings
Sebastian works as a painter and likes to buy bread and glasses . For his job , Sebastian sells [MASK] .	paintings
Sebastian has a sister and now works as a painter and likes to buy bread and glasses . For his job , Sebastian sells [MASK] .	paintings
Sebastian has a sister , played basketball and now works as a painter and likes to buy bread and glasses . For his job , Sebastian sells [MASK] .	paintings
Sebastian has a sister , played basketball , sang in a choir and now works as a painter and likes to buy bread and glasses . For his job , Sebastian sells [MASK] .	paintings
Sebastian works as a painter and likes to buy bread and meat . For his job , Sebastian sells [MASK] .	paintings
Sebastian has a sister and now works as a painter and likes to buy bread and meat . For his job , Sebastian sells [MASK] .	paintings
Sebastian has a sister , played basketball and now works as a painter and likes to buy bread and meat . For his job , Sebastian sells [MASK] .	paintings
Sebastian has a sister , played basketball , sang in a choir and now works as a painter and likes to buy bread and meat . For his job , Sebastian sells [MASK] .	paintings
Daniel works as a painter and likes to buy bread and fish . For his job , Daniel sells [MASK] .	paintings
Daniel has a sister and now works as a painter and likes to buy bread and fish . For his job , Daniel sells [MASK] .	paintings
Daniel has a sister , played basketball and now works as a painter and likes to buy bread and fish . For his job , Daniel sells [MASK] .	paintings
Daniel has a sister , played basketball , sang in a choir and now works as a painter and likes to buy bread and fish . For his job , Daniel sells [MASK] .	paintings
Rowan works as a painter and likes to buy fish and flowers . For his job , Rowan sells [MASK] .	paintings
Rowan has a sister and now works as a painter and likes to buy fish and flowers . For his job , Rowan sells [MASK] .	paintings
Rowan has a sister , played basketball and now works as a painter and likes to buy fish and flowers . For his job , Rowan sells [MASK] .	paintings
Rowan has a sister , played basketball , sang in a choir and now works as a painter and likes to buy fish and flowers . For his job , Rowan sells [MASK] .	paintings
Jack works as a painter and likes to buy fish and glasses . For his job , Jack sells [MASK] .	paintings
Jack has a sister and now works as a painter and likes to buy fish and glasses . For his job , Jack sells [MASK] .	paintings
Jack has a sister , played basketball and now works as a painter and likes to buy fish and glasses . For his job , Jack sells [MASK] .	paintings
Jack has a sister , played basketball , sang in a choir and now works as a painter and likes to buy fish and glasses . For his job , Jack sells [MASK] .	paintings
Sebastian works as a painter and likes to buy fish and meat . For his job , Sebastian sells [MASK] .	paintings
Sebastian has a sister and now works as a painter and likes to buy fish and meat . For his job , Sebastian sells [MASK] .	paintings
Sebastian has a sister , played basketball and now works as a painter and likes to buy fish and meat . For his job , Sebastian sells [MASK] .	paintings
Sebastian has a sister , played basketball , sang in a choir and now works as a painter and likes to buy fish and meat . For his job , Sebastian sells [MASK] .	paintings
Rowan works as a painter and likes to buy fish and bread . For his job , Rowan sells [MASK] .	paintings
Rowan has a sister and now works as a painter and likes to buy fish and bread . For his job , Rowan sells [MASK] .	paintings
Rowan has a sister , played basketball and now works as a painter and likes to buy fish and bread . For his job , Rowan sells [MASK] .	paintings
Rowan has a sister , played basketball , sang in a choir and now works as a painter and likes to buy fish and bread . For his job , Rowan sells [MASK] .	paintings
Sebastian works as a florist and likes to buy glasses , meat , and bread . For his job , Sebastian sells [MASK] .	flowers
Sebastian has a sister and now works as a florist and likes to buy glasses , meat , and bread . For his job , Sebastian sells [MASK] .	flowers
Sebastian has a sister , played basketball and now works as a florist and likes to buy glasses , meat , and bread . For his job , Sebastian sells [MASK] .	flowers
Sebastian has a sister , played basketball , sang in a choir and now works as a florist and likes to buy glasses , meat , and bread . For his job , Sebastian sells [MASK] .	flowers
Daniel works as a florist and likes to buy glasses , meat , and fish . For his job , Daniel sells [MASK] .	flowers
Daniel has a sister and now works as a florist and likes to buy glasses , meat , and fish . For his job , Daniel sells [MASK] .	flowers
Daniel has a sister , played basketball and now works as a florist and likes to buy glasses , meat , and fish . For his job , Daniel sells [MASK] .	flowers
Daniel has a sister , played basketball , sang in a choir and now works as a florist and likes to buy glasses , meat , and fish . For his job , Daniel sells [MASK] .	flowers
Jake works as a florist and likes to buy glasses , meat , and paintings . For his job , Jake sells [MASK] .	flowers
Jake has a sister and now works as a florist and likes to buy glasses , meat , and paintings . For his job , Jake sells [MASK] .	flowers
Jake has a sister , played basketball and now works as a florist and likes to buy glasses , meat , and paintings . For his job , Jake sells [MASK] .	flowers
Jake has a sister , played basketball , sang in a choir and now works as a florist and likes to buy glasses , meat , and paintings . For his job , Jake sells [MASK] .	flowers
Rowan works as a florist and likes to buy glasses , bread , and meat . For his job , Rowan sells [MASK] .	flowers
Rowan has a sister and now works as a florist and likes to buy glasses , bread , and meat . For his job , Rowan sells [MASK] .	flowers
Rowan has a sister , played basketball and now works as a florist and likes to buy glasses , bread , and meat . For his job , Rowan sells [MASK] .	flowers
Rowan has a sister , played basketball , sang in a choir and now works as a florist and likes to buy glasses , bread , and meat . For his job , Rowan sells [MASK] .	flowers
Joe works as a florist and likes to buy glasses , bread , and fish . For his job , Joe sells [MASK] .	flowers
Joe has a sister and now works as a florist and likes to buy glasses , bread , and fish . For his job , Joe sells [MASK] .	flowers
Joe has a sister , played basketball and now works as a florist and likes to buy glasses , bread , and fish . For his job , Joe sells [MASK] .	flowers
Joe has a sister , played basketball , sang in a choir and now works as a florist and likes to buy glasses , bread , and fish . For his job , Joe sells [MASK] .	flowers
Jack works as a florist and likes to buy glasses , bread , and paintings . For his job , Jack sells [MASK] .	flowers
Jack has a sister and now works as a florist and likes to buy glasses , bread , and paintings . For his job , Jack sells [MASK] .	flowers
